"Mixture","TechRepMixture","Run","Channel","Protein","Abundance","BioReplicate","Condition"
"1","1_1","1_1_1","1","sp|P30178|HCXB_ECOLI",13.4009100574574,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30744|SDHM_ECOLI",13.8078485783391,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30745|MOAA_ECOLI",12.07468908353,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30749|MOAE_ECOLI",13.7700828848951,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30750|METN_ECOLI",12.2780380365632,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30843|BASR_ECOLI",14.735147067826,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30845|EPTA_ECOLI",13.042013117412,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30847|BAES_ECOLI",12.8790862496882,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30850|RNB_ECOLI",14.7228626353549,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30859|ARTI_ECOLI",14.3801382856985,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30860|ARTJ_ECOLI",12.7962625078039,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30863|DKGB_ECOLI",15.4289470257599,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30864|YAFC_ECOLI",15.1252532729472,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30870|GLNE_ECOLI",14.8266324902641,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30871|3PASE_ECOLI",14.7554509076412,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P30958|MFD_ECOLI",14.6267551119336,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31057|PANB_ECOLI",15.1624105075623,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31060|MODF_ECOLI",14.7556257756511,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31063|YEDD_ECOLI",15.1066182866985,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31064|YEDE_ECOLI",14.6857285002731,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31068|FLIH_ECOLI",12.3427585228155,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31069|KCH_ECOLI",13.7082794565685,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31119|AAS_ECOLI",14.5429286267239,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31120|GLMM_ECOLI",15.2255252198953,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31130|YDEI_ECOLI",12.2278560660778,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31131|YDEJ_ECOLI",13.6813353638365,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31133|POTF_ECOLI",14.555264682028,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31134|POTG_ECOLI",12.3475838939869,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31142|THTM_ECOLI",13.6427602528236,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31224|ACRB_ECOLI",14.9798245090528,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31433|YICH_ECOLI",14.756689173828,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31434|XYLS_ECOLI",13.4000716242025,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31437|YICL_ECOLI",14.1536055355182,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31441|ADEC_ECOLI",12.9436850709917,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31442|EMRD_ECOLI",9.16334859782085,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31447|YIDJ_ECOLI",14.6121204806635,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31455|YIDR_ECOLI",13.7792034023156,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31460|DGOR_ECOLI",13.5453988856802,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31473|RAVA_ECOLI",14.8297418203461,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31475|YIEP_ECOLI",13.6482984621819,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31545|EFEB_ECOLI",13.3462401080017,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31548|THIQ_ECOLI",13.7573376563878,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31550|THIB_ECOLI",15.5287308391038,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31554|LPTD_ECOLI",13.4509822754597,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31600|NFRA_ECOLI",13.0130064677289,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31658|HCHA_ECOLI",15.1596690408966,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31660|PRPC_ECOLI",14.3254246783503,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31663|PANC_ECOLI",15.6396988032282,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31677|OTSA_ECOLI",15.9196014096125,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31678|OTSB_ECOLI",13.3504871327497,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31680|DJLA_ECOLI",13.2204203949162,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31802|NARP_ECOLI",13.204870648185,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31806|NNR_ECOLI",14.0802221443963,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31808|YCIK_ECOLI",14.330421136052,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31825|TRMN6_ECOLI",13.0765835588513,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31828|PQQL_ECOLI",13.1662995018604,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P31979|NUOF_ECOLI",15.4449452650796,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32053|INTA_ECOLI",14.176189062653,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32055|FCL_ECOLI",13.9044513939995,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32057|WCAI_ECOLI",12.4826333388121,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32099|LPLA_ECOLI",14.9666922944434,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32125|MOBB_ECOLI",12.4040964518027,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32131|HEMN_ECOLI",15.1406261986503,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32141|SQUT_ECOLI",13.3595968019011,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32144|CSQR_ECOLI",14.7965151652198,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32157|YIIM_ECOLI",14.39630936649,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32160|YIIQ_ECOLI",13.7846475999036,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32162|YIIS_ECOLI",14.5974254964331,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32170|RHAA_ECOLI",13.6422412443114,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32173|MOBA_ECOLI",12.8796723163153,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32176|FDOG_ECOLI",13.865459744186,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32177|FDHD_ECOLI",14.0786992971137,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32662|GPH_ECOLI",13.2741226848696,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32664|NUDC_ECOLI",13.7744130277979,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32669|FSAB_ECOLI",11.7793237594141,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32670|PTFX2_ECOLI",17.3045565699375,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32677|YIJO_ECOLI",13.4025943652703,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32680|YJAG_ECOLI",14.8709500648852,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32684|RLUF_ECOLI",14.4759513266706,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32685|YJBD_ECOLI",14.2139517449739,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32695|DUSA_ECOLI",13.2191102123228,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32701|PDEC_ECOLI",12.2164688991003,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32703|YJCE_ECOLI",14.8046991519642,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32705|ACTP_ECOLI",16.0651609696539,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P32718|ALSK_ECOLI",12.2093690716407,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33012|SBMC_ECOLI",13.261546401744,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33015|YEEE_ECOLI",17.102474118578,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33018|SFGH2_ECOLI",14.4983288468623,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33025|PSUG_ECOLI",12.2622458717401,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33030|YEIR_ECOLI",14.1220051273198,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33129|HTRE_ECOLI",12.6355915620664,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33136|OPGG_ECOLI",14.7918940074588,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33195|GCSP_ECOLI",14.3611262741185,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33218|YEBE_ECOLI",15.8467962207447,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33219|YEBF_ECOLI",14.5686625497523,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33221|PURT_ECOLI",14.0311336216917,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33222|YJFC_ECOLI",14.2165867684096,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33224|AIDB_ECOLI",13.9771401403809,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33232|LLDD_ECOLI",14.1114524213276,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33235|FLGK_ECOLI",14.93449684032,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33355|YEHS_ECOLI",14.3542987193611,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33358|MLRA_ECOLI",13.2727300935118,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33362|YEHZ_ECOLI",15.4426501606073,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33363|BGLX_ECOLI",14.6960007926933,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33368|YOHF_ECOLI",14.4786972308626,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33371|DUSC_ECOLI",13.6494014074342,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33570|TKT2_ECOLI",14.7954207889119,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33590|NIKA_ECOLI",14.4933496155139,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33595|SGRR_ECOLI",14.7338388031938,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33596|RECX_ECOLI",12.153912568566,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33599|NUOCD_ECOLI",15.1395370559889,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33602|NUOG_ECOLI",15.0770935648343,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33607|NUOL_ECOLI",13.5062757249739,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33634|YFIE_ECOLI",11.6667463606765,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33643|RLUD_ECOLI",13.8175654149798,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33644|PURNU_ECOLI",14.1800401012066,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33647|CHPB_ECOLI",14.3341961458277,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33667|SELU_ECOLI",13.6767740464538,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33913|YEJA_ECOLI",14.7527194235148,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33916|YEJF_ECOLI",13.3630875319628,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33919|RADD_ECOLI",13.2405339732476,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33920|NDPA_ECOLI",13.638431094535,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33927|CCMF_ECOLI",13.9432426232085,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33937|NAPA_ECOLI",13.6122660602661,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P33941|YOJI_ECOLI",14.0748203504087,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P34209|YDCF_ECOLI",13.5129072975023,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P35340|AHPF_ECOLI",15.7436141916338,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36548|AMIA_ECOLI",14.9698618872985,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36553|HEM6_ECOLI",14.3493855824309,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36561|COBS_ECOLI",13.0709385271435,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36562|COBT_ECOLI",13.0582263276824,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36566|CMOM_ECOLI",14.0722334535927,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36649|CUEO_ECOLI",14.3064919102679,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36655|DSBD_ECOLI",14.0394544666875,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36659|CBPA_ECOLI",14.470600765973,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36672|PTTBC_ECOLI",14.6626231477036,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36673|TRER_ECOLI",14.5000913714504,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36680|ZAPD_ECOLI",14.4391808100536,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36683|ACNB_ECOLI",16.052454547654,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36767|RDGC_ECOLI",15.2947254592683,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36771|LRHA_ECOLI",13.468197633627,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36837|DTPB_ECOLI",13.998207832468,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36879|YADG_ECOLI",15.3728818394561,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36928|YEGD_ECOLI",12.2277422784663,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36929|RSMB_ECOLI",14.2632632694856,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36938|PGM_ECOLI",14.9108709661541,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36979|RLMN_ECOLI",14.7300277715635,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P36999|RLMA_ECOLI",14.7426517553683,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37005|LAST_ECOLI",13.1757877876804,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37009|FBPC_ECOLI",16.5342936235887,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37013|NORR_ECOLI",13.9690903721594,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37019|CLCA_ECOLI",13.764779801746,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37024|HRPB_ECOLI",13.9023648242239,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37028|BTUF_ECOLI",14.3289479991125,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37051|PURU_ECOLI",16.5712425642409,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37052|YCHJ_ECOLI",14.5004505064961,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37095|PEPB_ECOLI",14.6906378979806,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37128|NUDK_ECOLI",13.8340058609868,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37146|RIR4_ECOLI",14.633620795521,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37147|FXSA_ECOLI",11.7875548809534,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37177|PT1P_ECOLI",14.2547004562962,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37182|HYBD_ECOLI",12.2748030968554,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37188|PTKB_ECOLI",14.5830116882634,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37194|SLP_ECOLI",15.9942903114611,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37195|DCTR_ECOLI",14.1388131479181,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37197|YHJA_ECOLI",13.8188332854813,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37313|DPPF_ECOLI",14.8958214373063,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37325|YBCH_ECOLI",14.147822910319,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37326|INTS_ECOLI",14.0916278820959,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37329|MODA_ECOLI",14.2048192709456,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37330|MASZ_ECOLI",14.2272110268677,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37338|GLAR_ECOLI",13.9589777149198,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37339|LHGD_ECOLI",14.6950083581034,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37340|MDTK_ECOLI",13.3825996893714,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37342|YJJI_ECOLI",13.9585873637998,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37344|PSPF_ECOLI",13.3034655589682,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37348|YECE_ECOLI",13.7898413396673,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37349|DHAM_ECOLI",13.3505847639242,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37353|MENE_ECOLI",14.0486216288694,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37387|XYLF_ECOLI",14.7179256783002,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37440|UCPA_ECOLI",14.8150466826001,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37590|PMRD_ECOLI",12.7229568927006,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37595|IAAA_ECOLI",13.5802879658904,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37610|TAUD_ECOLI",12.0284487481166,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37613|PANZ_ECOLI",14.0685851723697,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P37615|YHHM_ECOLI",14.0774078148748,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
