	pValue	qValue	EffectSize	X.UPS1.UPS2.	significant	GeneName	UniprotID	protein
711	0.150297228824623	0.773718573858482	-0.268351008041826	UPS1-UPS2	Non significant	HINT	P0ACE7	sp|P0ACE7|HINT_ECOLI
712	0.241828527216913	0.773718573858482	-0.119591880490276	UPS1-UPS2	Non significant	DBHA	P0ACF0	sp|P0ACF0|DBHA_ECOLI
713	0.0580048610100331	0.773718573858482	-0.423764077741573	UPS1-UPS2	Non significant	DBHB	P0ACF4	sp|P0ACF4|DBHB_ECOLI
714	0.458596500378799	0.825596906125597	-0.0938852763663292	UPS1-UPS2	Non significant	HNS	P0ACF8	sp|P0ACF8|HNS_ECOLI
715	0.775443383261093	0.918925686074248	0.045723105391243	UPS1-UPS2	Non significant	STPA	P0ACG1	sp|P0ACG1|STPA_ECOLI
716	0.775560329917722	0.918925686074248	0.193322788652296	UPS1-UPS2	Non significant	HSLR	P0ACG8	sp|P0ACG8|HSLR_ECOLI
717	0.229830022388898	0.773718573858482	0.151731325873847	UPS1-UPS2	Non significant	ROB	P0ACI0	sp|P0ACI0|ROB_ECOLI
718	0.352641266267635	0.795284623614252	0.531057080339192	UPS1-UPS2	Non significant	XYLR	P0ACI3	sp|P0ACI3|XYLR_ECOLI
719	0.803839146683105	0.929143466112808	-0.0244881731614832	UPS1-UPS2	Non significant	LRP	P0ACJ0	sp|P0ACJ0|LRP_ECOLI
720	0.322923952401665	0.78918702239053	0.56768705360799	UPS1-UPS2	Non significant	DECR	P0ACJ5	sp|P0ACJ5|DECR_ECOLI
721	0.338058792289363	0.79416408958303	0.123721269291138	UPS1-UPS2	Non significant	CRP	P0ACJ8	sp|P0ACJ8|CRP_ECOLI
722	0.395591181180445	0.808375512681859	-0.130687696949408	UPS1-UPS2	Non significant	AGAR	P0ACK2	sp|P0ACK2|AGAR_ECOLI
723	0.0515825464333973	0.773718573858482	0.378195364748301	UPS1-UPS2	Non significant	DEOR	P0ACK5	sp|P0ACK5|DEOR_ECOLI
724	0.433301373287173	0.822540543956821	-0.0881908552871629	UPS1-UPS2	Non significant	GLPR	P0ACL0	sp|P0ACL0|GLPR_ECOLI
725	0.270847758610084	0.773718573858482	-0.181536365144932	UPS1-UPS2	Non significant	EXUR	P0ACL2	sp|P0ACL2|EXUR_ECOLI
726	0.903588097994823	0.968774072623695	0.034742493397026	UPS1-UPS2	Non significant	GLCC	P0ACL5	sp|P0ACL5|GLCC_ECOLI
727	0.886660604715125	0.959264131854707	-0.0297544775070939	UPS1-UPS2	Non significant	PDHR	P0ACL9	sp|P0ACL9|PDHR_ECOLI
728	0.832051167399741	0.935853103176967	0.0396557482291797	UPS1-UPS2	Non significant	RSPR	P0ACM2	sp|P0ACM2|RSPR_ECOLI
729	0.877027071578134	0.955984821017068	0.0257115581765852	UPS1-UPS2	Non significant	ALLR	P0ACN4	sp|P0ACN4|ALLR_ECOLI
730	0.455250129822959	0.825596906125597	-0.0900050247768753	UPS1-UPS2	Non significant	CYTR	P0ACN7	sp|P0ACN7|CYTR_ECOLI
731	0.699032013165163	0.899706445905837	-0.0889428198573512	UPS1-UPS2	Non significant	CRA	P0ACP1	sp|P0ACP1|CRA_ECOLI
732	0.640007319991252	0.897466483384195	0.0565907039393281	UPS1-UPS2	Non significant	GNTR	P0ACP5	sp|P0ACP5|GNTR_ECOLI
733	0.159039484283703	0.773718573858482	0.23193828664656	UPS1-UPS2	Non significant	PURR	P0ACP7	sp|P0ACP7|PURR_ECOLI
734	0.439785503007184	0.824206058600803	-0.086854901613183	UPS1-UPS2	Non significant	OXYR	P0ACQ4	sp|P0ACQ4|OXYR_ECOLI
735	0.782362221825269	0.922633730642218	-0.0573278974169611	UPS1-UPS2	Non significant	YEIE	P0ACR4	sp|P0ACR4|YEIE_ECOLI
736	0.804060608589416	0.929143466112808	-0.028844660954519	UPS1-UPS2	Non significant	MPRA	P0ACR9	sp|P0ACR9|MPRA_ECOLI
737	0.931997853441231	0.97808823373725	-0.0102587842787045	UPS1-UPS2	Non significant	RPIR	P0ACS7	sp|P0ACS7|RPIR_ECOLI
738	0.285601918245226	0.773718573858482	0.656937267542535	UPS1-UPS2	Non significant	CECR	P0ACU0	sp|P0ACU0|CECR_ECOLI
739	0.738505638187366	0.908364311914564	0.0987202617237415	UPS1-UPS2	Non significant	RUTR	P0ACU2	sp|P0ACU2|RUTR_ECOLI
740	0.0266613492041731	0.773718573858482	0.360656756420262	UPS1-UPS2	Non significant	FABR	P0ACU5	sp|P0ACU5|FABR_ECOLI
741	0.348471966505681	0.795284623614252	-0.09388963153798	UPS1-UPS2	Non significant	YJDC	P0ACU7	sp|P0ACU7|YJDC_ECOLI
742	0.459895284821284	0.825596906125597	-0.113640821531927	UPS1-UPS2	Non significant	LPXL	P0ACV0	sp|P0ACV0|LPXL_ECOLI
743	0.224040555774633	0.773718573858482	0.234930724203249	UPS1-UPS2	Non significant	LAPA	P0ACV4	sp|P0ACV4|LAPA_ECOLI
744	0.389644105889482	0.806627124279873	-0.179235363871697	UPS1-UPS2	Non significant	MPAA	P0ACV6	sp|P0ACV6|MPAA_ECOLI
745	0.0124815101231541	0.476937704128984	-0.496976275307148	UPS1-UPS2	Non significant	YMJA	P0ACV8	sp|P0ACV8|YMJA_ECOLI
746	0.139525891392926	0.773718573858482	0.431052900613651	UPS1-UPS2	Non significant	YDCH	P0ACW6	sp|P0ACW6|YDCH_ECOLI
747	0.335831085756259	0.79416408958303	-0.20997390510486	UPS1-UPS2	Non significant	YDHR	P0ACX3	sp|P0ACX3|YDHR_ECOLI
748	0.387107722832457	0.806627124279873	-0.186317477063643	UPS1-UPS2	Non significant	YDJA	P0ACY1	sp|P0ACY1|YDJA_ECOLI
749	0.278054417528855	0.773718573858482	-0.150156307607787	UPS1-UPS2	Non significant	YEAG	P0ACY3	sp|P0ACY3|YEAG_ECOLI
750	0.811095499864501	0.929438730236888	-0.0315823253109961	UPS1-UPS2	Non significant	EVGA	P0ACZ4	sp|P0ACZ4|EVGA_ECOLI
751	0.157565568089668	0.773718573858482	-0.25626612303558	UPS1-UPS2	Non significant	CUSR	P0ACZ8	sp|P0ACZ8|CUSR_ECOLI
752	0.329794193689238	0.791717880047221	-0.268845697017298	UPS1-UPS2	Non significant	YECA	P0AD05	sp|P0AD05|YECA_ECOLI
753	0.27884063322502	0.773718573858482	0.114788555565447	UPS1-UPS2	Non significant	YECJ	P0AD10	sp|P0AD10|YECJ_ECOLI
754	0.826974616692904	0.935853103176967	-0.0345718860983126	UPS1-UPS2	Non significant	YEEZ	P0AD12	sp|P0AD12|YEEZ_ECOLI
755	0.418024766518939	0.817508340719992	-0.262241724601139	UPS1-UPS2	Non significant	BTSS	P0AD14	sp|P0AD14|BTSS_ECOLI
756	0.0189696954695024	0.649875601687954	-1.4056103125406	UPS1-UPS2	Non significant	YEJG	P0AD21	sp|P0AD21|YEJG_ECOLI
757	0.430066552704508	0.822540543956821	-0.153318138169727	UPS1-UPS2	Non significant	YEJM	P0AD27	sp|P0AD27|YEJM_ECOLI
758	0.415423369785569	0.816874097098475	0.393076586163243	UPS1-UPS2	Non significant	YFCZ	P0AD33	sp|P0AD33|YFCZ_ECOLI
759	0.792651871661697	0.929143466112808	0.0402834569739952	UPS1-UPS2	Non significant	YFHG	P0AD44	sp|P0AD44|YFHG_ECOLI
760	0.183637653894968	0.773718573858482	-0.142753850439469	UPS1-UPS2	Non significant	YFIA	P0AD49	sp|P0AD49|YFIA_ECOLI
761	0.714179211471495	0.90010471273519	0.0512766965967479	UPS1-UPS2	Non significant	ISPB	P0AD57	sp|P0AD57|ISPB_ECOLI
762	0.336079397481419	0.79416408958303	-0.17354975405545	UPS1-UPS2	Non significant	IVY	P0AD59	sp|P0AD59|IVY_ECOLI
763	0.741439540064204	0.908364311914564	0.0360809368464743	UPS1-UPS2	Non significant	KPYK1	P0AD61	sp|P0AD61|KPYK1_ECOLI
764	0.53700113097551	0.864523407522538	0.0995402294867489	UPS1-UPS2	Non significant	AMPH	P0AD70	sp|P0AD70|AMPH_ECOLI
765	0.591853125450231	0.882229677621612	-0.0513909438251758	UPS1-UPS2	Non significant	TESA	P0ADA1	sp|P0ADA1|TESA_ECOLI
766	0.569589243367245	0.875340100451799	0.0603904397423065	UPS1-UPS2	Non significant	NLPD	P0ADA3	sp|P0ADA3|NLPD_ECOLI
767	0.508467236473695	0.854035840129528	-0.126994384362888	UPS1-UPS2	Non significant	YAJG	P0ADA5	sp|P0ADA5|YAJG_ECOLI
768	0.827240122858752	0.935853103176967	0.0360356823518515	UPS1-UPS2	Non significant	OSME	P0ADB1	sp|P0ADB1|OSME_ECOLI
769	0.520633169825984	0.861959882216973	0.1189471893837	UPS1-UPS2	Non significant	LPTE	P0ADC1	sp|P0ADC1|LPTE_ECOLI
770	0.74812527807313	0.909973196931463	-0.248754695990137	UPS1-UPS2	Non significant	LOLC	P0ADC3	sp|P0ADC3|LOLC_ECOLI
771	0.109255144772161	0.773718573858482	1.07196325392603	UPS1-UPS2	Non significant	LPTG	P0ADC6	sp|P0ADC6|LPTG_ECOLI
772	0.634728191040825	0.895228885141668	-0.053589594885036	UPS1-UPS2	Non significant	TAMA	P0ADE4	sp|P0ADE4|TAMA_ECOLI
773	0.297129470835879	0.776520573010892	0.167825958844588	UPS1-UPS2	Non significant	KBP	P0ADE6	sp|P0ADE6|KBP_ECOLI
774	0.471997587232422	0.83167310211375	-0.085159295653277	UPS1-UPS2	Non significant	YGFZ	P0ADE8	sp|P0ADE8|YGFZ_ECOLI
775	0.102044552730058	0.773718573858482	1.16916276638542	UPS1-UPS2	Non significant	EDD	P0ADF6	sp|P0ADF6|EDD_ECOLI
776	0.580327877949838	0.875340100451799	-0.0568528337919005	UPS1-UPS2	Non significant	ILVN	P0ADF8	sp|P0ADF8|ILVN_ECOLI
777	0.333937866205626	0.79416408958303	0.11992658204484	UPS1-UPS2	Non significant	SUHB	P0ADG4	sp|P0ADG4|SUHB_ECOLI
778	0.85510572057755	0.949745705303293	-0.0217509281265507	UPS1-UPS2	Non significant	IMDH	P0ADG7	sp|P0ADG7|IMDH_ECOLI
779	0.534400305460546	0.864523407522538	-0.0716638531447416	UPS1-UPS2	Non significant	ENTB	P0ADI4	sp|P0ADI4|ENTB_ECOLI
780	0.0148584803747096	0.546737046380518	-0.401083794205313	UPS1-UPS2	Non significant	YECD	P0ADI7	sp|P0ADI7|YECD_ECOLI
781	0.461204109612186	0.825596906125597	-0.0897868314012946	UPS1-UPS2	Non significant	YIAF	P0ADK0	sp|P0ADK0|YIAF_ECOLI
782	0.0296269146012323	0.773718573858482	1.14550092650049	UPS1-UPS2	Non significant	YIBA	P0ADK6	sp|P0ADK6|YIBA_ECOLI
783	0.62110572626012	0.891890106398116	-0.102985877096941	UPS1-UPS2	Non significant	YIBL	P0ADK8	sp|P0ADK8|YIBL_ECOLI
784	0.553704610037334	0.872917590730293	-0.0744479266624083	UPS1-UPS2	Non significant	YIDQ	P0ADM4	sp|P0ADM4|YIDQ_ECOLI
785	0.152100829108528	0.773718573858482	0.314851105855855	UPS1-UPS2	Non significant	YIFE	P0ADN2	sp|P0ADN2|YIFE_ECOLI
786	0.531011427079592	0.864523407522538	0.171397751115038	UPS1-UPS2	Non significant	YIFL	P0ADN6	sp|P0ADN6|YIFL_ECOLI
787	0.922275922710784	0.97632512436139	-0.0122514977525583	UPS1-UPS2	Non significant	YIGB	P0ADP0	sp|P0ADP0|YIGB_ECOLI
788	0.523386490806634	0.861959882216973	0.116714101347483	UPS1-UPS2	Non significant	YIGI	P0ADP2	sp|P0ADP2|YIGI_ECOLI
789	0.400243505513136	0.811162582176615	-0.272518909303137	UPS1-UPS2	Non significant	UBIJ	P0ADP7	sp|P0ADP7|UBIJ_ECOLI
790	0.196296826938627	0.773718573858482	-0.464866237445211	UPS1-UPS2	Non significant	YIHD	P0ADP9	sp|P0ADP9|YIHD_ECOLI
791	0.642062865530365	0.897730908181342	-0.081921982270277	UPS1-UPS2	Non significant	FABY	P0ADQ2	sp|P0ADQ2|FABY_ECOLI
792	0.475698630408671	0.832420091551171	0.278910078304023	UPS1-UPS2	Non significant	YGAM	P0ADQ7	sp|P0ADQ7|YGAM_ECOLI
793	0.560132993721507	0.873532510039676	-0.0704981062641963	UPS1-UPS2	Non significant	RLMM	P0ADR6	sp|P0ADR6|RLMM_ECOLI
794	0.160231599460896	0.773718573858482	-0.128601849635743	UPS1-UPS2	Non significant	PPNN	P0ADR8	sp|P0ADR8|PPNN_ECOLI
795	0.252087274428435	0.773718573858482	-0.219713008946172	UPS1-UPS2	Non significant	ZAPA	P0ADS2	sp|P0ADS2|ZAPA_ECOLI
796	0.63526559036223	0.895228885141668	0.052631390227063	UPS1-UPS2	Non significant	YGGE	P0ADS6	sp|P0ADS6|YGGE_ECOLI
797	0.209006681849917	0.773718573858482	0.222757788841918	UPS1-UPS2	Non significant	YGGN	P0ADS9	sp|P0ADS9|YGGN_ECOLI
798	0.0615380931307588	0.773718573858482	0.693590986623519	UPS1-UPS2	Non significant	YGIB	P0ADT2	sp|P0ADT2|YGIB_ECOLI
799	0.614425374209471	0.889225570233269	-0.127747426809343	UPS1-UPS2	Non significant	YGIC	P0ADT5	sp|P0ADT5|YGIC_ECOLI
800	0.613812646085933	0.889225570233269	0.0915628061395815	UPS1-UPS2	Non significant	YGIM	P0ADT8	sp|P0ADT8|YGIM_ECOLI
801	0.299659542298683	0.778404456660065	0.156126746297193	UPS1-UPS2	Non significant	YGIN	P0ADU2	sp|P0ADU2|YGIN_ECOLI
802	0.382228285058142	0.806627124279873	-0.0975565984202689	UPS1-UPS2	Non significant	YGIW	P0ADU5	sp|P0ADU5|YGIW_ECOLI
803	0.516609578873795	0.85939671032688	0.0673155463550046	UPS1-UPS2	Non significant	LPTA	P0ADV1	sp|P0ADV1|LPTA_ECOLI
804	0.128332537470884	0.773718573858482	0.432755104368756	UPS1-UPS2	Non significant	YHBW	P0ADV5	sp|P0ADV5|YHBW_ECOLI
805	0.731179692909947	0.906263317885344	0.032197298894058	UPS1-UPS2	Non significant	MLAC	P0ADV7	sp|P0ADV7|MLAC_ECOLI
806	0.19875114910104	0.773718573858482	-0.254070234018741	UPS1-UPS2	Non significant	LPTC	P0ADV9	sp|P0ADV9|LPTC_ECOLI
807	0.933924557357849	0.97808823373725	0.0114627944357153	UPS1-UPS2	Non significant	YHCB	P0ADW3	sp|P0ADW3|YHCB_ECOLI
808	0.490287408649361	0.841757807104468	0.233187034090342	UPS1-UPS2	Non significant	YHFA	P0ADX1	sp|P0ADX1|YHFA_ECOLI
809	0.773388063522169	0.918542786741512	-0.0524554626162583	UPS1-UPS2	Non significant	YHFG	P0ADX5	sp|P0ADX5|YHFG_ECOLI
810	0.350526163769423	0.795284623614252	0.111720758156252	UPS1-UPS2	Non significant	YHHA	P0ADX7	sp|P0ADX7|YHHA_ECOLI
811	0.313972240151289	0.784733133560518	0.689962286110923	UPS1-UPS2	Non significant	RSMD	P0ADX9	sp|P0ADX9|RSMD_ECOLI
812	0.280297992004861	0.773718573858482	-0.13619790745344	UPS1-UPS2	Non significant	PPID	P0ADY1	sp|P0ADY1|PPID_ECOLI
813	0.224635329614422	0.773718573858482	-0.123380688771256	UPS1-UPS2	Non significant	RL14	P0ADY3	sp|P0ADY3|RL14_ECOLI
814	0.34062137395618	0.794494307089206	-0.221435555217141	UPS1-UPS2	Non significant	RL16	P0ADY7	sp|P0ADY7|RL16_ECOLI
815	0.661286819873016	0.899706445905837	0.120824031196982	UPS1-UPS2	Non significant	RL23	P0ADZ0	sp|P0ADZ0|RL23_ECOLI
816	0.0512878242565116	0.773718573858482	-0.274074084475465	UPS1-UPS2	Non significant	RS15	P0ADZ4	sp|P0ADZ4|RS15_ECOLI
817	0.757995651418897	0.915028772399361	0.0376079991665463	UPS1-UPS2	Non significant	YAJC	P0ADZ7	sp|P0ADZ7|YAJC_ECOLI
818	0.439291607666203	0.824206058600803	-0.14803988501777	UPS1-UPS2	Non significant	TRMJ	P0AE01	sp|P0AE01|TRMJ_ECOLI
819	0.712743417765029	0.90010471273519	0.0376509712537896	UPS1-UPS2	Non significant	ACRA	P0AE06	sp|P0AE06|ACRA_ECOLI
820	0.882787389638916	0.958178726803451	-0.0233500975976	UPS1-UPS2	Non significant	AHPC	P0AE08	sp|P0AE08|AHPC_ECOLI
821	0.718850634335052	0.90010471273519	-0.062928657501395	UPS1-UPS2	Non significant	AMN	P0AE12	sp|P0AE12|AMN_ECOLI
822	0.32483911033691	0.78918702239053	-0.21264573682727	UPS1-UPS2	Non significant	AMPE	P0AE14	sp|P0AE14|AMPE_ECOLI
823	0.116398662784302	0.773718573858482	-0.19451658841966	UPS1-UPS2	Non significant	MAP1	P0AE18	sp|P0AE18|MAP1_ECOLI
824	0.887296610375099	0.959264131854707	0.0185686294656335	UPS1-UPS2	Non significant	APHA	P0AE22	sp|P0AE22|APHA_ECOLI
825	0.630099088501727	0.894905468707311	-0.402339625606288	UPS1-UPS2	Non significant	AROM	P0AE28	sp|P0AE28|AROM_ECOLI
826	0.0957599939448763	0.773718573858482	0.560992500139928	UPS1-UPS2	Non significant	ARTQ	P0AE34	sp|P0AE34|ARTQ_ECOLI
827	0.823227548019429	0.935464911888588	0.032321990134335	UPS1-UPS2	Non significant	ASTA	P0AE37	sp|P0AE37|ASTA_ECOLI
828	0.385372578669781	0.806627124279873	-0.132543342188516	UPS1-UPS2	Non significant	YPDB	P0AE39	sp|P0AE39|YPDB_ECOLI
829	0.890276985759416	0.961925160796063	0.0511480027074533	UPS1-UPS2	Non significant	PAEA	P0AE45	sp|P0AE45|PAEA_ECOLI
830	0.308066434435482	0.782473695023712	-0.155142713558195	UPS1-UPS2	Non significant	YTFP	P0AE48	sp|P0AE48|YTFP_ECOLI
831	0.469419020706867	0.83167310211375	-0.0902928669914971	UPS1-UPS2	Non significant	BCP	P0AE52	sp|P0AE52|BCP_ECOLI
832	0.0169882493285622	0.613739116651874	1.42680588494297	UPS1-UPS2	Non significant	CEDA	P0AE60	sp|P0AE60|CEDA_ECOLI
833	0.510159568148328	0.85509133369721	0.231146703687521	UPS1-UPS2	Non significant	CHAB	P0AE63	sp|P0AE63|CHAB_ECOLI
834	0.23454390320884	0.773718573858482	-0.855875626663519	UPS1-UPS2	Non significant	CHEY	P0AE67	sp|P0AE67|CHEY_ECOLI
835	0.623654253054663	0.892153348322257	0.085288484254523	UPS1-UPS2	Non significant	MAZF	P0AE70	sp|P0AE70|MAZF_ECOLI
836	0.0740469121117754	0.773718573858482	-0.288661241323293	UPS1-UPS2	Non significant	MAZE	P0AE72	sp|P0AE72|MAZE_ECOLI
837	0.873919713143724	0.95581398050523	0.0274367746279367	UPS1-UPS2	Non significant	CORC	P0AE78	sp|P0AE78|CORC_ECOLI
838	0.695004193650955	0.899706445905837	-0.0924622487130371	UPS1-UPS2	Non significant	CPXA	P0AE82	sp|P0AE82|CPXA_ECOLI
839	0.15995848789387	0.773718573858482	0.258997773793183	UPS1-UPS2	Non significant	CPXP	P0AE85	sp|P0AE85|CPXP_ECOLI
840	0.991971600681936	0.998492567151631	-0.002588691331745	UPS1-UPS2	Non significant	CPXR	P0AE88	sp|P0AE88|CPXR_ECOLI
841	0.899146742452242	0.967824798078334	-0.0146415049829436	UPS1-UPS2	Non significant	CREA	P0AE91	sp|P0AE91|CREA_ECOLI
842	0.303338109070977	0.780347774037106	-0.142116434846699	UPS1-UPS2	Non significant	CYSG	P0AEA8	sp|P0AEA8|CYSG_ECOLI
843	0.871627900272609	0.955289907774978	-0.0167509555697194	UPS1-UPS2	Non significant	DACA	P0AEB2	sp|P0AEB2|DACA_ECOLI
844	0.955513186496126	0.983876036268728	0.0116043717382652	UPS1-UPS2	Non significant	YOAB	P0AEB7	sp|P0AEB7|YOAB_ECOLI
845	0.183443542434299	0.773718573858482	0.190376020225742	UPS1-UPS2	Non significant	YOAE	P0AEC0	sp|P0AEC0|YOAE_ECOLI
846	0.479451867865741	0.833039161096428	-0.105224904484963	UPS1-UPS2	Non significant	ARCB	P0AEC3	sp|P0AEC3|ARCB_ECOLI
847	0.355229471099759	0.795762073365526	-0.0720931022152662	UPS1-UPS2	Non significant	BARA	P0AEC5	sp|P0AEC5|BARA_ECOLI
848	0.0124133152037034	0.476937704128984	-0.50270610121904	UPS1-UPS2	Non significant	USPA	P0AED0	sp|P0AED0|USPA_ECOLI
849	0.282321715501156	0.773718573858482	-0.158438955690738	UPS1-UPS2	Non significant	UVRY	P0AED5	sp|P0AED5|UVRY_ECOLI
850	0.484693631214032	0.838195165554639	-0.0630629955657795	UPS1-UPS2	Non significant	DAPE	P0AED7	sp|P0AED7|DAPE_ECOLI
851	0.333600734574353	0.79416408958303	-0.552840248477523	UPS1-UPS2	Non significant	DCM	P0AED9	sp|P0AED9|DCM_ECOLI
852	0.556304045907342	0.873124912494383	0.0514839376129856	UPS1-UPS2	Non significant	DCRB	P0AEE1	sp|P0AEE1|DCRB_ECOLI
853	0.376214311362948	0.800058026975322	0.163307828121386	UPS1-UPS2	Non significant	DEGS	P0AEE3	sp|P0AEE3|DEGS_ECOLI
854	0.849781354698059	0.94700816140496	0.0146181919067274	UPS1-UPS2	Non significant	DGAL	P0AEE5	sp|P0AEE5|DGAL_ECOLI
855	0.191678312788852	0.773718573858482	0.303534499026263	UPS1-UPS2	Non significant	DMA	P0AEE8	sp|P0AEE8|DMA_ECOLI
856	0.159280534102545	0.773718573858482	0.377418364952099	UPS1-UPS2	Non significant	DNAC	P0AEF0	sp|P0AEF0|DNAC_ECOLI
857	0.648418385355983	0.897730908181342	-0.0608487463653162	UPS1-UPS2	Non significant	DSBA	P0AEG4	sp|P0AEG4|DSBA_ECOLI
858	0.676525809726132	0.899706445905837	-0.0678870702228558	UPS1-UPS2	Non significant	DSBC	P0AEG6	sp|P0AEG6|DSBC_ECOLI
859	0.663646032844697	0.899706445905837	0.083240176969845	UPS1-UPS2	Non significant	RSEP	P0AEH1	sp|P0AEH1|RSEP_ECOLI
860	0.31860268078355	0.788555735115628	0.305905910265285	UPS1-UPS2	Non significant	ELAA	P0AEH3	sp|P0AEH3|ELAA_ECOLI
861	0.828492586809711	0.935853103176967	0.0783957723047699	UPS1-UPS2	Non significant	ELAB	P0AEH5	sp|P0AEH5|ELAB_ECOLI
862	0.679678407173948	0.899706445905837	0.053970517679204	UPS1-UPS2	Non significant	MIAB	P0AEI1	sp|P0AEI1|MIAB_ECOLI
863	0.872116704933976	0.955289907774978	-0.0381412674990784	UPS1-UPS2	Non significant	RIMO	P0AEI4	sp|P0AEI4|RIMO_ECOLI
864	0.536273685016811	0.864523407522538	-0.307035366852759	UPS1-UPS2	Non significant	NUDJ	P0AEI6	sp|P0AEI6|NUDJ_ECOLI
865	0.603434712071348	0.887097210853606	-0.15341305614831	UPS1-UPS2	Non significant	ENVZ	P0AEJ4	sp|P0AEJ4|ENVZ_ECOLI
866	0.555299527809822	0.873124912494383	-0.09425306888755	UPS1-UPS2	Non significant	EUTB	P0AEJ6	sp|P0AEJ6|EUTB_ECOLI
867	0.179332813348243	0.773718573858482	-0.324988565768358	UPS1-UPS2	Non significant	FABG	P0AEK2	sp|P0AEK2|FABG_ECOLI
868	0.879994529951067	0.95810911288371	0.0153052653207055	UPS1-UPS2	Non significant	FABI	P0AEK4	sp|P0AEK4|FABI_ECOLI
869	0.557441317209219	0.873529887456403	0.380284495716708	UPS1-UPS2	Non significant	FEPB	P0AEL6	sp|P0AEL6|FEPB_ECOLI
870	0.677886215427438	0.899706445905837	0.0712934394733438	UPS1-UPS2	Non significant	FKBX	P0AEM0	sp|P0AEM0|FKBX_ECOLI
871	0.805724010669332	0.929143466112808	0.0633980054411367	UPS1-UPS2	Non significant	FLGM	P0AEM4	sp|P0AEM4|FLGM_ECOLI
872	0.324405023900368	0.78918702239053	0.275538011217215	UPS1-UPS2	Non significant	FLIA	P0AEM6	sp|P0AEM6|FLIA_ECOLI
873	0.292901861578275	0.773718573858482	-0.121158651829589	UPS1-UPS2	Non significant	TCYJ	P0AEM9	sp|P0AEM9|TCYJ_ECOLI
874	0.0900202864854019	0.773718573858482	-0.26101783020211	UPS1-UPS2	Non significant	FRE	P0AEN1	sp|P0AEN1|FRE_ECOLI
875	0.133003022534452	0.773718573858482	-0.157359836565377	UPS1-UPS2	Non significant	FUCM	P0AEN8	sp|P0AEN8|FUCM_ECOLI
876	0.0522862776946047	0.773718573858482	-0.221463550643485	UPS1-UPS2	Non significant	GALU	P0AEP3	sp|P0AEP3|GALU_ECOLI
877	0.835497747166047	0.93725122549983	-0.0430300490044964	UPS1-UPS2	Non significant	GLCG	P0AEQ1	sp|P0AEQ1|GLCG_ECOLI
878	0.214686481497511	0.773718573858482	-0.212385369367112	UPS1-UPS2	Non significant	GLNH	P0AEQ3	sp|P0AEQ3|GLNH_ECOLI
879	0.47101360334663	0.83167310211375	-0.117664354497364	UPS1-UPS2	Non significant	GLNP	P0AEQ6	sp|P0AEQ6|GLNP_ECOLI
880	0.386374969088921	0.806627124279873	0.190525405203452	UPS1-UPS2	Non significant	GLPF	P0AER0	sp|P0AER0|GLPF_ECOLI
881	0.858741597946224	0.950476139030367	0.11215729400617	UPS1-UPS2	Non significant	GLTJ	P0AER3	sp|P0AER3|GLTJ_ECOLI
882	0.712914509140765	0.90010471273519	-0.211411529440259	UPS1-UPS2	Non significant	GLTS	P0AER8	sp|P0AER8|GLTS_ECOLI
883	0.247367040334518	0.773718573858482	-0.534675936895095	UPS1-UPS2	Non significant	GSP	P0AES0	sp|P0AES0|GSP_ECOLI
884	0.432729294440443	0.822540543956821	-0.0872232659050169	UPS1-UPS2	Non significant	GUDD	P0AES2	sp|P0AES2|GUDD_ECOLI
885	0.882115901628973	0.958178726803451	0.01438063524391	UPS1-UPS2	Non significant	GYRA	P0AES4	sp|P0AES4|GYRA_ECOLI
886	0.301802391521889	0.779140663088274	-0.163527017942464	UPS1-UPS2	Non significant	GYRB	P0AES6	sp|P0AES6|GYRB_ECOLI
887	0.118400211965424	0.773718573858482	-0.367182778615273	UPS1-UPS2	Non significant	HDEA	P0AES9	sp|P0AES9|HDEA_ECOLI
888	0.402217139187517	0.811162582176615	-0.146874728538748	UPS1-UPS2	Non significant	HDEB	P0AET2	sp|P0AET2|HDEB_ECOLI
889	0.259333464006676	0.773718573858482	0.0951224892622662	UPS1-UPS2	Non significant	HDHA	P0AET8	sp|P0AET8|HDHA_ECOLI
890	0.68913450766392	0.899706445905837	-0.0491976962073757	UPS1-UPS2	Non significant	HISJ	P0AEU0	sp|P0AEU0|HISJ_ECOLI
891	0.414649842257038	0.816874097098475	-0.0888054026511327	UPS1-UPS2	Non significant	SKP	P0AEU7	sp|P0AEU7|SKP_ECOLI
892	0.697072141123104	0.899706445905837	0.0813154503568363	UPS1-UPS2	Non significant	RSSB	P0AEV1	sp|P0AEV1|RSSB_ECOLI
893	0.917631146026338	0.97452329618083	0.0222950737872978	UPS1-UPS2	Non significant	HYCI	P0AEV9	sp|P0AEV9|HYCI_ECOLI
894	0.0981100227912861	0.773718573858482	0.28893379269919	UPS1-UPS2	Non significant	INGK	P0AEW6	sp|P0AEW6|INGK_ECOLI
895	0.787894114353118	0.925263360058891	0.0298326997391349	UPS1-UPS2	Non significant	K1PF	P0AEW9	sp|P0AEW9|K1PF_ECOLI
896	0.486412361832826	0.839183693373017	0.499052768939464	UPS1-UPS2	Non significant	KGTP	P0AEX3	sp|P0AEX3|KGTP_ECOLI
897	0.182956981812172	0.773718573858482	0.408600219402278	UPS1-UPS2	Non significant	KPPR	P0AEX5	sp|P0AEX5|KPPR_ECOLI
