LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
26.71450043	26.73647308	26.57356262	26.4173336	26.53869247	26.38121223	28.92275047	29.06630325	28.80291939	28.94586754	28.91047859	28.98201561	28.34498596	28.34578896	28.29469681	28.07831573	28.0980835	28.32911491				+	fold10_fold1	10	10	2	13.2	13.2	3.3	181.66	0	323.31	6817500000	242	10.9570194	1.57E-09	2.378093402	34.12794937	sp|Q07793|YD13B_YEAST;sp|Q03612|YE11B_YEAST;sp|P0C2I9|YP12B_YEAST;sp|P0C2I5|YL12B_YEAST;sp|P0C2I3|YD15B_YEAST;sp|Q12414|YP11B_YEAST;sp|Q04711|YM11B_YEAST;sp|P0C2I7|YL14B_YEAST;sp|Q12141|YG11B_YEAST;sp|P0C2J0|YP13B_YEAST;sp|Q04670|YM14B_YEAST;sp|P47100|YJ12B_YEAST;sp|P0C2I2|YD14B_YEAST;sp|P47098|YJ11B_YEAST;sp|Q03434|YM12B_YEAST;sp|Q03855|YD11B_YEAST;sp|Q12269|YG12B_YEAST;sp|Q92393|YO12B_YEAST;sp|Q99231|YD12B_YEAST;sp|Q12273|YO11B_YEAST;sp|P0C2I6|YL13B_YEAST;sp|Q99337|YN12B_YEAST;sp|O74302|YD13A_YEAST;sp|Q12316|YG13B_YEAST;sp|P0CX71|YE11A_YEAST;sp|O13535|YH11B_YEAST;sp|Q12088|YL11B_YEAST;sp|Q03619|YE12B_YEAST;sp|Q12470|YN12A_YEAST;sp|Q12193|YB12B_YEAST;sp|P0CX57|YA11A_YEAST;sp|P0CX70|YD15A_YEAST;sp|P0CX72|YL12A_YEAST;sp|P0CX73|YP11A_YEAST;sp|P0CX58|YP12A_YEAST;sp|P0CX75|YL13A_YEAST;sp|P0CX74|YJ11A_YEAST;sp|Q12085|YG11A_YEAST;sp|P0CX69|YM14A_YEAST;sp|P0CX68|YL11A_YEAST;sp|P0C2I8|YL14A_YEAST;sp|P0CX67|YG13A_YEAST;sp|P0CX66|YE12A_YEAST;sp|P0CX65|YD14A_YEAST;sp|P0CX60|YP13A_YEAST;sp|P0CX59|YO12A_YEAST;sp|P0CX76|YM12A_YEAST;sp|P0C2I4|YH11A_YEAST;sp|Q12217|YB12A_YEAST;sp|Q04706|YM11A_YEAST;sp|Q03856|YD11A_YEAST;sp|P47099|YJ12A_YEAST;sp|Q12485|YG12A_YEAST;sp|Q12441|YD12A_YEAST;sp|Q92392|YO11A_YEAST;sp|O13527|YA11B_YEAST;sp|Q12112|YN11B_YEAST;sp|Q04214|YM13B_YEAST;sp|Q12391|YN11A_YEAST;sp|Q04215|YM13A_YEAST;sp|Q12490|YB11B_YEAST;sp|Q03964|YD17A_YEAST	sp|Q07793|YD13B_YEAST;sp|Q03612|YE11B_YEAST;sp|P0C2I9|YP12B_YEAST;sp|P0C2I5|YL12B_YEAST;sp|P0C2I3|YD15B_YEAST;sp|Q12414|YP11B_YEAST;sp|Q04711|YM11B_YEAST;sp|P0C2I7|YL14B_YEAST;sp|Q12141|YG11B_YEAST;sp|P0C2J0|YP13B_YEAST;sp|Q04670|YM14B_YEAST;sp|P47100|YJ12B_YEAST;sp|P0C2I2|YD14B_YEAST;sp|P47098|YJ11B_YEAST;sp|Q03434|YM12B_YEAST;sp|Q03855|YD11B_YEAST;sp|Q12269|YG12B_YEAST;sp|Q92393|YO12B_YEAST;sp|Q99231|YD12B_YEAST;sp|Q12273|YO11B_YEAST;sp|P0C2I6|YL13B_YEAST;sp|Q99337|YN12B_YEAST;sp|O74302|YD13A_YEAST;sp|Q12316|YG13B_YEAST;sp|P0CX71|YE11A_YEAST;sp|O13535|YH11B_YEAST;sp|Q12088|YL11B_YEAST;sp|Q03619|YE12B_YEAST;sp|Q12470|YN12A_YEAST;sp|Q12193|YB12B_YEAST;sp|P0CX57|YA11A_YEAST;sp|P0CX70|YD15A_YEAST;sp|P0CX72|YL12A_YEAST;sp|P0CX73|YP11A_YEAST;sp|P0CX58|YP12A_YEAST;sp|P0CX75|YL13A_YEAST;sp|P0CX74|YJ11A_YEAST;sp|Q12085|YG11A_YEAST;sp|P0CX69|YM14A_YEAST;sp|P0CX68|YL11A_YEAST;sp|P0C2I8|YL14A_YEAST;sp|P0CX67|YG13A_YEAST;sp|P0CX66|YE12A_YEAST;sp|P0CX65|YD14A_YEAST;sp|P0CX60|YP13A_YEAST;sp|P0CX59|YO12A_YEAST;sp|P0CX76|YM12A_YEAST;sp|P0C2I4|YH11A_YEAST;sp|Q12217|YB12A_YEAST;sp|Q04706|YM11A_YEAST;sp|Q03856|YD11A_YEAST;sp|P47099|YJ12A_YEAST;sp|Q12485|YG12A_YEAST	900
23.42883492	22.55153465	21.6910305	22.18235779	21.95497513	20.98814201	23.33550072	21.53848839	22.13933945	21.98583794	21.94984055	22.71515083	21.63127708	23.75686646	20.44163513	22.31518555	21.06394958	21.35416031						9	1	1	10.4	1.4	1.4	198.37	0	15.32	37127000	7	NaN	NaN	0	NaN	sp|P0C2J1|YP14B_YEAST;sp|Q6Q5H1|YP14A_YEAST	sp|P0C2J1|YP14B_YEAST;sp|Q6Q5H1|YP14A_YEAST	901
23.04997253	21.93517113	22.40951729	22.88274002	22.95196533	22.24648666	22.1093483	22.69239807	21.81959915	23.14806175	23.31561852	21.20577812	21.59580994	21.240942	21.58563805	21.66930771	21.21549225	20.66049004						2	2	2	8.7	8.7	8.7	49.772	0	11.748	54357000	16	NaN	NaN	0	NaN	sp|P0C2J2|YG21A_YEAST;sp|Q12293|YO22A_YEAST;sp|P0C2J3|YL21B_YEAST;sp|Q12501|YO22B_YEAST;sp|Q12472|YD21B_YEAST;sp|P0CX63|YF21B_YEAST;sp|P0CX64|YG22B_YEAST;sp|P25384|YC21B_YEAST;sp|Q12337|YG21B_YEAST;sp|Q03494|YD22B_YEAST;sp|Q07791|YD23B_YEAST;sp|Q12113|YO21B_YEAST;sp|P0C2J5|YL22B_YEAST;sp|Q99303|YD23A_YEAST;sp|Q12439|YO21A_YEAST;sp|Q12392|YD21A_YEAST;sp|Q03483|YD22A_YEAST;sp|P25383|YC21A_YEAST;sp|P0CX62|YG22A_YEAST;sp|P0CX61|YF21A_YEAST;sp|P0C2J6|YL22A_YEAST;sp|P0C2J4|YL21A_YEAST;sp|Q12260|YB21A_YEAST;sp|Q12491|YB21B_YEAST	sp|P0C2J2|YG21A_YEAST;sp|Q12293|YO22A_YEAST;sp|P0C2J3|YL21B_YEAST;sp|Q12501|YO22B_YEAST;sp|Q12472|YD21B_YEAST;sp|P0CX63|YF21B_YEAST;sp|P0CX64|YG22B_YEAST;sp|P25384|YC21B_YEAST;sp|Q12337|YG21B_YEAST;sp|Q03494|YD22B_YEAST;sp|Q07791|YD23B_YEAST;sp|Q12113|YO21B_YEAST;sp|P0C2J5|YL22B_YEAST;sp|Q99303|YD23A_YEAST;sp|Q12439|YO21A_YEAST;sp|Q12392|YD21A_YEAST;sp|Q03483|YD22A_YEAST;sp|P25383|YC21A_YEAST;sp|P0CX62|YG22A_YEAST;sp|P0CX61|YF21A_YEAST;sp|P0C2J6|YL22A_YEAST;sp|P0C2J4|YL21A_YEAST;sp|Q12260|YB21A_YEAST;sp|Q12491|YB21B_YEAST	902
21.74476051	21.76654816	22.40491104	22.9475441	22.36322403	21.48336601	22.72483063	21.88017654	22.37099457	22.46429825	23.81166649	21.67905998	26.89226532	21.93100739	21.56895065	22.44468498	21.90534973	24.18177223						2	1	1	24.2	12.5	12.5	14.728	0	23.111	1606600000	32	NaN	NaN	0	NaN	sp|P62987|RL40_HUMAN;sp|P62979|RS27A_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN	sp|P62987|RL40_HUMAN;sp|P62979|RS27A_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN	904
21.33735466	23.18496704	22.90497398	22.67650223	21.48418617	21.79544449	22.94961548	24.49497032	24.03447914	24.57507896	24.41008759	24.70377159	22.34122658	25.50260735	25.29445839	21.71668434	21.75501633	24.49874878						5	5	5	11.2	11.2	11.2	70.627	0	106.41	311630000	38	NaN	NaN	0	NaN	sp|P0CS90|HSP77_YEAST;sp|P39987|HSP7E_YEAST	sp|P0CS90|HSP77_YEAST	905
23.0871563	22.89603615	21.8426609	22.56989861	22.44563293	22.31443024	23.01823997	22.92627907	22.42458344	22.6660862	23.31423569	21.00243568	22.59761429	22.86528969	22.04134369	22.61955452	20.74925995	21.41852188						1	1	1	13.1	13.1	13.1	7.4276	0.001227	2.1489	51363000	8	NaN	NaN	0	NaN	sp|P40588|YIW4_YEAST;sp|P43542|COS4_YEAST;sp|P0CX13|COS3_YEAST;sp|P0CX12|COS2_YEAST;sp|P53822|COS1_YEAST;sp|P38723|COS8_YEAST;sp|Q07788|COS7_YEAST;sp|P47187|COS5_YEAST	sp|P40588|YIW4_YEAST;sp|P43542|COS4_YEAST;sp|P0CX13|COS3_YEAST;sp|P0CX12|COS2_YEAST;sp|P53822|COS1_YEAST;sp|P38723|COS8_YEAST;sp|Q07788|COS7_YEAST;sp|P47187|COS5_YEAST	906
20.05396652	23.3576355	22.0468502	22.73330879	23.86245728	22.57242775	22.50965309	23.31048775	21.73960686	23.54741859	22.80287743	21.54112244	22.26784515	21.3198452	22.55751038	22.14017296	20.8568058	22.24843788						1	1	1	20	20	20	16.038	0	28.692	49950000	7	NaN	NaN	0	NaN	sp|P0CX30|RS23B_YEAST;sp|P0CX29|RS23A_YEAST	sp|P0CX30|RS23B_YEAST;sp|P0CX29|RS23A_YEAST	907
22.30428886	23.81232262	21.1570015	24.15610313	21.7824707	22.13626099	22.82004929	22.711689	22.82000923	22.63879776	22.74433327	22.97877502	22.46492195	21.27987862	22.81736565	21.45854568	23.42296219	21.17951965						2	2	2	14.8	14.8	14.8	15.329	0.00062086	2.3147	39675000	12	NaN	NaN	0	NaN	sp|P0CX32|RS24B_YEAST;sp|P0CX31|RS24A_YEAST	sp|P0CX32|RS24B_YEAST;sp|P0CX31|RS24A_YEAST	908
21.58740997	22.97378159	21.52500343	22.60761833	22.44913864	20.93518066	23.26790047	23.28044319	21.70537758	23.14653587	31.26041222	21.95407677	22.24446869	21.89588547	22.5946846	22.64778709	30.3470993	21.37483215						1	1	1	11.9	11.9	11.9	29.41	0	70.542	21661000000	158	NaN	NaN	0	NaN	sp|P0CX36|RS4B_YEAST;sp|P0CX35|RS4A_YEAST	sp|P0CX36|RS4B_YEAST;sp|P0CX35|RS4A_YEAST	909
22.79031372	22.39285851	22.77463341	22.8695507	21.53907394	21.66186142	22.65853119	22.69226837	22.57720566	22.20510101	20.82722855	22.37965775	21.64517784	22.3762188	22.21467209	21.52760124	22.06931686	22.29297256						1	1	1	6.8	6.8	6.8	26.996	0	4.9696	94132000	13	NaN	NaN	0	NaN	sp|P0CX38|RS6B_YEAST;sp|P0CX37|RS6A_YEAST	sp|P0CX38|RS6B_YEAST;sp|P0CX37|RS6A_YEAST	910
22.33223343	22.441679	23.36325073	22.83935928	22.63518906	21.58264542	22.38424301	20.44808006	22.53224945	21.71276665	22.0939846	19.33918571	22.65964127	22.71874619	22.27560616	21.87151909	22.06881332	21.340271						2	2	2	13.5	13.5	13.5	22.489	0	6.6226	8985400	2	NaN	NaN	0	NaN	sp|P0CX40|RS8B_YEAST;sp|P0CX39|RS8A_YEAST	sp|P0CX40|RS8B_YEAST;sp|P0CX39|RS8A_YEAST	911
21.39838028	23.04961586	22.951931	22.07687378	23.72446632	21.51258087	23.86145401	23.8601284	24.05647659	23.94619179	24.00066948	23.64559364	21.9210186	22.66553879	22.26365852	21.63463593	21.29000473	20.83568573						3	3	3	22.1	22.1	22.1	24.485	0	17.48	117060000	22	NaN	NaN	0	NaN	sp|P0CX44|RL1B_YEAST;sp|P0CX43|RL1A_YEAST	sp|P0CX44|RL1B_YEAST;sp|P0CX43|RL1A_YEAST	912
22.7038784	22.80135345	24.04568863	22.83444786	22.41547012	21.63340378	22.83577728	21.3568306	23.36385918	22.42329979	21.35045242	22.48353386	22.5771122	23.80278778	22.30334473	22.50649643	21.79798698	19.18437386						2	2	2	19.7	19.7	19.7	27.408	0	12.764	53982000	5	NaN	NaN	0	NaN	sp|P0CX46|RL2B_YEAST;sp|P0CX45|RL2A_YEAST	sp|P0CX46|RL2B_YEAST;sp|P0CX45|RL2A_YEAST	913
23.33202934	21.85966301	23.20004654	21.95722389	23.12792015	22.07995224	21.39801025	22.78962135	22.54488373	22.62005615	22.20181847	22.16285515	21.42032051	21.76649284	21.98671532	21.29963112	21.91039848	21.40442085						3	3	3	21.8	21.8	21.8	17.749	0	15.914	56411000	8	NaN	NaN	0	NaN	sp|P0CX48|RS11B_YEAST;sp|P0CX47|RS11A_YEAST	sp|P0CX48|RS11B_YEAST;sp|P0CX47|RS11A_YEAST	914
21.7983532	22.59389877	23.27041626	22.05619431	22.94220734	22.08502197	22.46467209	23.24385643	22.75873947	23.57842445	20.94745827	21.84430504	22.11393166	22.04432678	22.45101929	23.40108871	23.29752541	20.81255341						2	2	2	14	14	14	20.563	0	6.0163	54733000	12	NaN	NaN	0	NaN	sp|P0CX50|RL18B_YEAST;sp|P0CX49|RL18A_YEAST	sp|P0CX50|RL18B_YEAST;sp|P0CX49|RL18A_YEAST	915
22.32678223	22.24329376	21.77083588	22.83627319	20.79097557	22.35828018	23.91889	23.39440536	23.43300819	24.22088623	23.25421715	23.47320747	23.78715897	22.50574303	21.19976044	23.35555077	22.63938713	20.7752552						3	3	3	22.4	22.4	22.4	15.847	0	5.7116	128800000	27	NaN	NaN	0	NaN	sp|P0CX52|RS16B_YEAST;sp|P0CX51|RS16A_YEAST	sp|P0CX52|RS16B_YEAST;sp|P0CX51|RS16A_YEAST	916
29.08582878	28.85632133	28.29035187	28.59284782	28.58663368	28.66627884	28.38788223	28.51960945	28.40340614	28.51028061	28.61876869	28.66054344	28.54226112	28.55446243	28.4427681	28.61740303	28.39684868	28.56859207						4	4	2	29.7	29.7	23.6	17.822	0	20.469	6285600000	70	0.697304165	0.26241113	-0.16296196	-1.369636927	sp|P0CX54|RL12B_YEAST;sp|P0CX53|RL12A_YEAST	sp|P0CX54|RL12B_YEAST;sp|P0CX53|RL12A_YEAST	917
21.91643333	22.87176323	22.96855927	21.66945457	21.64885139	22.22818375	27.83122826	28.0141964	28.21173668	27.85596466	28.15769196	27.72312164	22.4304657	21.77702713	21.57962227	21.57675552	22.5983963	20.32025337						3	3	3	37	37	37	17.037	0	56.867	1699200000	28	NaN	NaN	0	NaN	sp|P0CX56|RS18B_YEAST;sp|P0CX55|RS18A_YEAST	sp|P0CX56|RS18B_YEAST;sp|P0CX55|RS18A_YEAST	918
21.90452766	23.12662697	21.59054756	21.94578743	21.93337059	22.35261726	23.95464706	23.86523628	23.9865036	24.10549545	24.27597046	24.05498695	21.88305855	22.1345787	21.77047729	22.28045845	20.54734421	20.33348083						3	3	3	35	35	35	13.909	0	11.959	122560000	21	NaN	NaN	0	NaN	sp|P0CX85|RL35B_YEAST;sp|P0CX84|RL35A_YEAST	sp|P0CX85|RL35B_YEAST;sp|P0CX84|RL35A_YEAST	919
22.47783661	23.01529884	22.27471352	23.73836517	22.43855858	21.53540611	21.43564987	23.3453331	22.76156616	24.2161541	22.53730011	21.15419197	23.6907692	22.24791908	21.33312225	23.16786575	20.9919281	21.11039543						1	1	1	1.6	1.6	1.6	71.8	0.0091307	1.359	0	2	NaN	NaN	0	NaN	sp|P0DKX0|ZN728_HUMAN	sp|P0DKX0|ZN728_HUMAN	920
21.99783325	22.78011322	22.13702202	22.41764641	23.1973114	21.44695473	21.92995071	21.63057899	22.85362816	23.23472977	22.18328476	21.62202644	22.0578022	21.3203392	22.66568565	22.4790287	21.45738792	23.66622353						1	1	1	18.8	18.8	18.8	13.372	0	20.971	241890000	26	NaN	NaN	0	NaN	sp|P0DMB2|CH088_HUMAN	sp|P0DMB2|CH088_HUMAN	921
26.61960983	26.29976082	26.17462921	26.41647911	26.0884304	26.10745239	25.81643486	25.45067024	25.70342827	25.57271004	25.73456383	25.59000778	25.69673157	25.94835472	25.66830826	25.9153595	26.00105667	26.02719688				+	fold10_fold1	8	6	6	20.4	14.5	14.5	70.051	0	49.835	2264600000	114	4.112785924	0.000310141	-0.639757792	-6.412028355	sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN	sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN	922
26.85661888	27.32937241	27.05713654	27.04260063	27.07816315	26.79451561	26.35492897	26.55764198	26.3972168	21.8473568	22.31373978	20.94304085	26.90011978	26.78444099	26.63851357	26.79277992	26.7395668	26.73634529				+	fold10_fold1	3	3	3	25.5	25.5	25.5	16.837	0	46.646	1673600000	48	1.685468975	0.039205015	-2.957413673	-2.745655496	sp|P0DP25|CALM3_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP23|CALM1_HUMAN;sp|P27482|CALL3_HUMAN	sp|P0DP25|CALM3_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP23|CALM1_HUMAN	923
22.22298813	22.0586338	22.0809269	22.35457993	22.28368378	21.98110962	22.2709446	22.83037567	21.93619919	22.28363037	21.84923744	21.77714348	23.37843323	21.29330826	22.42385101	21.28363419	21.23128319	21.80624771						1	1	1	11.3	11.3	11.3	15.237	0	2.7217	34144000	11	NaN	NaN	0	NaN	sp|P0DPB6|RPAC2_HUMAN	sp|P0DPB6|RPAC2_HUMAN	924
22.37022972	22.49238205	22.81369019	23.31035805	23.0052681	22.25411987	22.233675	23.18615532	22.47374916	22.74773788	22.18774414	22.39036942	22.80003357	23.00667	22.44369125	21.94459915	21.27769661	20.98550987						1	1	1	1.6	1.6	1.6	169.86	0	5.2762	82986000	17	NaN	NaN	0	NaN	sp|P10071|GLI3_HUMAN	sp|P10071|GLI3_HUMAN	925
23.04701233	22.79385376	23.09433746	22.66088295	21.5719471	21.35811234	22.13725471	22.20367241	22.04854965	23.19429779	21.87321091	22.64604568	22.0986824	21.52635574	21.602005	22.69024277	22.83597946	20.82362556						1	1	1	3.5	3.5	3.5	75.127	0	11.153	18182000	4	NaN	NaN	0	NaN	sp|P10072|ZN875_HUMAN	sp|P10072|ZN875_HUMAN	926
22.54414177	22.06416321	22.81434631	22.32342339	20.8888073	22.13106155	22.97570992	22.16387367	22.11174583	22.82995224	21.51984787	21.59670258	22.0844841	22.81154633	20.29526711	22.29849243	21.69722748	20.00335884						1	1	1	3.5	3.5	3.5	54.56	0.0010282	2.2163	12775000	5	NaN	NaN	0	NaN	sp|P10073|ZSC22_HUMAN	sp|P10073|ZSC22_HUMAN	927
22.05227089	21.22217941	23.07633781	22.52491951	22.02775764	22.20842934	26.93651962	26.89492798	27.1627903	27.30591202	27.0886116	27.05744743	26.05570984	26.39824486	26.5780201	26.43998146	26.30230904	26.67006683						3	3	3	23.1	23.1	23.1	32.989	0	87.23	1535200000	72	NaN	NaN	0	NaN	sp|P10080|SSBP1_YEAST	sp|P10080|SSBP1_YEAST	928
22.02419281	26.60681915	26.78830528	21.45732307	22.25976944	21.14609528	29.7781086	30.00637817	29.61953926	29.60415268	29.45885086	29.59329414	28.52619171	29.70479012	28.69713593	29.11565018	28.86788177	28.53337669						3	3	3	15.4	15.4	15.4	44.697	0	224.16	8923800000	113	NaN	NaN	0	NaN	sp|P10081|IF4A_YEAST	sp|P10081|IF4A_YEAST	929
25.93188477	26.06241798	26.31663704	26.33049965	26.40348816	26.53338432	25.69394302	25.98804283	25.82011795	25.91026688	25.70231819	25.6079483	26.41773605	25.79973602	26.01205635	26.03347015	26.0484314	26.39273643				+	fold10_fold1	8	8	8	16.1	16.1	16.1	78.763	0	162.85	1097600000	72	2.858778631	0.003727262	-0.475945791	-4.376814735	sp|P10244|MYBB_HUMAN	sp|P10244|MYBB_HUMAN	930
32.01058578	31.59254456	31.59445953	31.50151825	31.61333466	31.49151993	31.06817436	31.17074966	31.06881523	32.41213226	31.18393898	31.39713478	31.30541229	31.3589859	31.29537392	31.1643486	31.28884506	31.26690292						10	4	4	37	13.2	13.2	21.865	0	61.526	47654000000	92	0.533770696	0.358421366	-0.250502904	-1.110992442	sp|P10412|H14_HUMAN;sp|P22492|H1T_HUMAN	sp|P10412|H14_HUMAN	931
23.09316635	22.32402802	22.73061752	22.67401505	20.99061203	22.93052483	22.75347328	21.87412071	22.46926308	21.87602043	22.33389854	21.57076073	23.42933464	22.03833771	21.11228943	22.2751236	21.74421883	20.74859238						1	1	1	0.4	0.4	0.4	212.88	0.0043222	1.7221	9444100	6	NaN	NaN	0	NaN	sp|P10586|PTPRF_HUMAN	sp|P10586|PTPRF_HUMAN	932
23.1000309	21.35525703	22.0310688	21.66596985	22.23293495	21.87462616	21.18611908	22.59665871	22.47813034	21.70108414	21.51029396	21.16673279	22.41251945	23.27854538	23.19935226	22.15533829	23.73314095	20.3247242						1	1	1	10.4	10.4	10.4	42.979	0	29.171	112620000	14	NaN	NaN	0	NaN	sp|P10588|NR2F6_HUMAN	sp|P10588|NR2F6_HUMAN	933
23.62418747	23.92533302	23.57549667	21.61603165	21.68454552	22.25461578	25.42527962	25.55350304	25.60972595	25.32082558	22.23851776	25.68923187	23.67095757	22.45428085	21.85208702	20.87897873	21.21973038	20.79615021						11	2	2	29.3	7.8	7.8	69.656	0	5.8762	390030000	25	NaN	NaN	0	NaN	sp|P10591|HSP71_YEAST	sp|P10591|HSP71_YEAST	934
26.89400101	23.40174866	22.93093681	21.82790184	22.02168655	26.33382988	27.5111866	27.24290848	27.10499573	27.35262299	27.49937248	27.64237595	26.78006554	27.2469902	26.98652649	26.50365448	26.99733543	27.2238903						13	13	4	32.6	32.6	11	69.469	0	110.42	1909400000	66	NaN	NaN	0	NaN	sp|P10592|HSP72_YEAST	sp|P10592|HSP72_YEAST	935
27.82116318	27.27462006	27.30356216	27.14219093	27.11008453	26.96146393	26.20588684	26.32237434	26.35591888	26.08733749	26.08517075	26.01635551	26.88901901	26.85578728	26.69975281	26.77605438	26.8511467	26.75531769				+	fold10_fold1	5	5	5	61	61	61	11.737	0	23.178	1763000000	52	4.994020184	6.11E-05	-1.090006828	-8.137539593	sp|P10599|THIO_HUMAN	sp|P10599|THIO_HUMAN	936
21.21507645	22.22774506	21.73480034	23.17021179	22.78622246	23.25635529	22.20257187	22.59838295	23.10440445	23.2630825	22.48448563	22.47831726	22.61474609	21.27126122	22.92614365	23.01170158	21.66984367	20.37129211						1	1	1	16.3	16.3	16.3	13.696	0	8.1111	1263600	1	NaN	NaN	0	NaN	sp|P10606|COX5B_HUMAN	sp|P10606|COX5B_HUMAN	937
23.7532444	24.83994865	22.01761436	21.96508026	22.28049278	21.10851669	21.83080864	23.56664848	23.13066864	22.65484238	22.81091309	20.92497253	23.01995087	21.94252968	21.04065132	22.31078339	23.019104	21.9225235						2	1	1	49.1	32.1	32.1	10.667	0	43.402	42713000	12	NaN	NaN	0	NaN	sp|P10622|RLA3_YEAST	sp|P10622|RLA3_YEAST	938
23.61179161	22.43310928	23.19948387	21.88625336	22.91432953	21.98527527	23.18596458	21.70949936	22.50233841	22.4730835	22.09123611	23.93373108	22.75211906	21.69007301	22.06826973	20.61869049	21.91447449	21.57668495						2	2	2	3	3	3	78.927	0	7.3944	174430000	12	NaN	NaN	0	NaN	sp|P10636|TAU_HUMAN	sp|P10636|TAU_HUMAN	939
22.71934891	26.95526695	26.9579258	28.88701439	28.80719566	28.39333534	22.31687737	28.43057823	21.95098877	28.52813148	28.4343605	28.56888199	28.72877693	28.6119976	22.27828407	28.549366	28.64595222	28.62724876						1	1	1	5.8	5.8	5.8	42.981	0	37.393	5391300000	65	0.181478799	0.718306443	-0.748378118	-0.455546527	sp|P10644|KAP0_HUMAN	sp|P10644|KAP0_HUMAN	940
21.51926422	21.18540001	22.67573738	22.61126518	21.30467415	22.56388283	22.98344231	22.21635056	22.08630562	21.27152824	21.76134872	25.14600372	22.02948189	22.42686844	22.07999039	20.63570595	22.00725937	20.77596092						1	1	1	8.9	8.9	8.9	41.818	0	2.7793	38957000	1	NaN	NaN	0	NaN	sp|P10659|METK1_YEAST	sp|P10659|METK1_YEAST	941
22.69347	23.10977364	21.51556206	22.19797516	22.07603645	21.07978058	22.13188934	22.87418556	21.59085464	21.40311432	22.90497398	20.99783516	22.42230034	22.46419525	22.03531456	22.77881813	20.92417145	20.89495087						1	1	1	3.9	3.9	3.9	39.062	0.006186	1.551	3125300	1	NaN	NaN	0	NaN	sp|P49626|RL4B_YEAST;sp|P10664|RL4A_YEAST	sp|P49626|RL4B_YEAST;sp|P10664|RL4A_YEAST	942
31.29241562	31.11644363	31.03052139	30.77572441	30.73739243	30.73424721	29.46335983	29.58654404	29.58872604	29.52280998	29.7150898	29.55008316	30.48644447	30.15520859	30.3818512	30.21777916	30.26125336	30.26628876				+	fold10_fold1	18	18	18	48.9	48.9	48.9	61.054	0	323.31	21694000000	364	7.03714852	1.75E-06	-1.376688639	-13.56067285	sp|P10809|CH60_HUMAN;sp|P19882|HSP60_YEAST	sp|P10809|CH60_HUMAN	943
22.97317505	21.9031868	21.61623955	22.60203552	22.05811119	21.69427299	21.95007706	22.92475319	22.27899361	22.40698051	21.61601067	22.27088928	22.6255722	21.81168747	20.68233299	23.02220154	20.77972412	21.08783531						1	1	1	3.7	3.7	3.7	54.815	0	3.5232	19838000	10	NaN	NaN	0	NaN	sp|P10827|THA_HUMAN	sp|P10827|THA_HUMAN	944
22.99089813	22.24611473	22.38870049	22.7478981	22.77415466	21.15983963	22.41091919	22.44157791	22.10245514	21.98087692	21.8169899	21.23442459	22.52091217	21.37848473	21.5895462	23.04727554	22.69401932	21.93120766						1	1	1	2.9	2.9	2.9	55.23	0	142.33	76553000	18	NaN	NaN	0	NaN	sp|P10862|RAD18_YEAST	sp|P10862|RAD18_YEAST	945
23.21353149	22.04045868	22.41254234	22.61938477	22.45986366	22.01231384	23.21653366	22.20695686	23.23435593	22.29812431	21.89334106	21.70658684	22.13400078	22.37280083	22.62117767	21.37278366	20.16396141	21.72113037						1	1	1	3.8	3.8	3.8	58.109	0	7.2321	130560000	19	NaN	NaN	0	NaN	sp|P10869|AK_YEAST	sp|P10869|AK_YEAST	946
22.97159576	22.6713028	23.1658783	22.48621559	22.14142036	22.47723961	21.70025444	22.31675529	23.56197357	23.66090393	23.8933773	23.95002556	23.42403793	21.83660507	21.25719833	22.74943542	21.54253578	21.01106262						2	2	2	2.6	2.6	2.6	186.43	0	21.541	74876000	17	NaN	NaN	0	NaN	sp|P10964|RPA1_YEAST	sp|P10964|RPA1_YEAST	947
