LFQ intensity UPS1_01	LFQ intensity UPS1_02	LFQ intensity UPS1_03	LFQ intensity UPS1_04	LFQ intensity UPS2_01	LFQ intensity UPS2_02	LFQ intensity UPS2_03	LFQ intensity UPS2_04	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant 1_2	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value 1_2	Student's T-test q-value 1_2	Student's T-test Difference 1_2	Student's T-test Test statistic 1_2	Protein IDs	Majority protein IDs	id
30.5287838	30.43539429	30.44618416	30.9496994	30.34445572	30.43797493	30.57190323	30.88809013						9	9	9	75.9	75.9	75.9	23.315	0	198.39	18402000000	76	0.06130423	0.96837412	0.029409409	0.172984098	sp|P0A744|MSRA_ECOLI	sp|P0A744|MSRA_ECOLI	404
31.39626694	31.24909401	31.14363861	30.95234108	31.22963142	31.0111866	31.16692543	31.22452354						11	11	11	90.5	90.5	90.5	15.451	0	222.15	27696000000	116	0.093536263	0.93612223	0.02726841	0.256356603	sp|P0A746|MSRB_ECOLI	sp|P0A746|MSRB_ECOLI	405
30.58960152	30.34794426	30.45031929	30.61351013	30.26024437	30.39998817	30.42962074	30.28162384						21	21	21	65.2	65.2	65.2	44.817	0	126.18	16694000000	192	1.090698385	0.795218036	0.157474518	2.093961648	sp|P0A749|MURA_ECOLI	sp|P0A749|MURA_ECOLI	406
25.36719704	25.43361282	25.37970924	26.08935928	25.66625023	25.46088982	26.3890152	25.46419716						3	3	3	29.1	29.1	29.1	24.528	0	33.563	641480000	6	0.259353921	0.841606785	-0.177618504	-0.632547285	sp|P0A752|NADD_ECOLI	sp|P0A752|NADD_ECOLI	407
0	0	0	0	25.17850876	25.50218391	0	0						3	3	3	21.6	21.6	21.6	20.17	0	8.2941	290430000	6	NaN	NaN	0	NaN	sp|P0A754|KEFF_ECOLI	sp|P0A754|KEFF_ECOLI	408
26.74046898	25.75399208	26.16340446	25.61826515	25.6467762	25.96598244	26.21254349	25.85314751						4	4	4	37	37	37	20.958	0	42.283	766360000	13	0.214264076	0.869871202	0.149420261	0.537024923	sp|P0A756|KEFG_ECOLI	sp|P0A756|KEFG_ECOLI	409
30.89323616	31.0484314	31.04302979	31.32753181	31.27436638	31.08455086	31.11029625	31.47198677						10	10	10	59.8	59.8	59.8	29.774	0	180.65	29588000000	118	0.580290738	0.795218036	-0.157242775	-1.235418906	sp|P0A759|NAGB_ECOLI	sp|P0A759|NAGB_ECOLI	410
30.07176018	29.75703621	29.48797798	29.5575695	29.6457119	29.43876839	29.5162487	29.76010132						11	11	11	91.7	91.7	91.7	24.073	0	179.19	9902700000	84	0.375320804	0.801504894	0.128378391	0.862810184	sp|P0A761|NANE_ECOLI	sp|P0A761|NANE_ECOLI	411
32.98007202	33.06358719	33.18070984	33.00101852	32.97871017	33.22274017	33.01557922	32.89138794						11	11	11	91.6	91.6	91.6	15.463	0	281.52	1.0825E+11	263	0.131946571	0.904205954	0.029242516	0.350423871	sp|P0A763|NDK_ECOLI	sp|P0A763|NDK_ECOLI	412
0	24.93827057	0	25.35050011	24.83344841	0	0	0						3	3	3	33	33	33	20.795	0	8.9788	286480000	4	NaN	NaN	0	NaN	sp|P0A776|RPPH_ECOLI	sp|P0A776|RPPH_ECOLI	413
29.51636124	29.28522301	29.33159447	28.80251884	29.23514366	29.21875	29.10599518	29.07109451						8	8	8	52.5	52.5	52.5	15.689	0	53.075	7307900000	41	0.189826172	0.880623005	0.076178551	0.48344941	sp|P0A780|NUSB_ECOLI	sp|P0A780|NUSB_ECOLI	414
30.31937027	30.1187973	30.17819023	29.79629707	30.18765831	30.42001152	29.98630905	29.83954048						10	10	10	51.4	51.4	51.4	20.815	0	152.7	13075000000	78	0.010465045	0.999856469	-0.005216122	-0.031109345	sp|P0A784|ORN_ECOLI	sp|P0A784|ORN_ECOLI	415
29.75147629	29.6456089	29.94767952	29.77366829	29.71881866	29.83069801	29.92987633	29.96815491						15	15	15	67.5	67.5	67.5	34.427	0	150.95	10671000000	109	0.438415774	0.795218036	-0.082278728	-0.981160245	sp|P0A786|PYRB_ECOLI	sp|P0A786|PYRB_ECOLI	416
0	0	0	0	0	0	0	25.19268608						2	2	2	13.5	13.5	13.5	13.834	0	11.451	668300000	10	NaN	NaN	0	NaN	sp|P0A790|PAND_ECOLI	sp|P0A790|PAND_ECOLI	417
30.8433342	30.80439758	30.95032501	30.92387009	30.71612167	31.14946556	31.32082367	30.94202614						14	14	14	71.6	71.6	71.6	26.384	0	251.44	25300000000	139	0.516253702	0.795218036	-0.151627541	-1.122343588	sp|P0A794|PDXJ_ECOLI	sp|P0A794|PDXJ_ECOLI	418
31.9516449	31.83405685	31.90163803	31.83009529	31.95313835	31.74995041	31.72301674	32.03390503						16	16	16	70.6	70.6	70.6	34.842	0	314.39	46852000000	181	0.062418526	0.9673968	0.014356136	0.175942934	sp|P0A796|PFKA_ECOLI	sp|P0A796|PFKA_ECOLI	419
34.51998901	34.68253708	34.74138641	34.97651672	34.98022461	34.7624321	35.06671524	34.93991089						27	27	27	84.2	84.2	84.2	41.118	0	323.31	3.9598E+11	2016	0.922748284	0.795218036	-0.207213402	-1.814859766	sp|P0A799|PGK_ECOLI	sp|P0A799|PGK_ECOLI	420
29.09244919	28.85183144	29.23753929	28.73091507	28.89536095	29.25586128	28.62460327	28.62550926						9	9	9	47	47	47	24.065	0	100.42	5347500000	26	0.281967162	0.840727676	0.127850056	0.679028883	sp|P0A7A2|GPMB_ECOLI	sp|P0A7A2|GPMB_ECOLI	421
27.43563271	27.55669212	27.77687073	27.72142792	27.81567764	27.75034332	27.86855888	28.03716278						9	9	9	72.1	72.1	72.1	23.257	0	93	2710100000	34	1.31630081	0.795218036	-0.245279789	-2.472825583	sp|P0A7A5|PIMT_ECOLI	sp|P0A7A5|PIMT_ECOLI	422
30.57767677	30.96664238	30.88496399	31.08695602	31.15019226	30.82759857	31.03091621	31.18771744						36	36	36	64.2	64.2	64.2	91.38	0	323.31	24757000000	256	0.591056294	0.795218036	-0.170046329	-1.254205802	sp|P0A7A7|PLSB_ECOLI	sp|P0A7A7|PLSB_ECOLI	423
33.88939667	33.70264435	33.9042778	33.47822189	33.42942047	33.9896431	33.52449417	33.65042114						10	10	10	59.7	59.7	59.7	19.703	0	98.583	1.7216E+11	317	0.245106516	0.84719011	0.095140457	0.602794499	sp|P0A7A9|IPYR_ECOLI	sp|P0A7A9|IPYR_ECOLI	424
29.78578186	29.8210125	29.91598701	29.83349228	30.03747749	29.85643959	30.01091957	30.05374908						28	28	28	50.1	50.1	50.1	80.431	0	323.31	12466000000	124	1.529850884	0.795218036	-0.150578022	-2.841153465	sp|P0A7B1|PPK1_ECOLI	sp|P0A7B1|PPK1_ECOLI	425
0	0	0	0	25.34996033	0	25.60407829	0						4	4	4	21.6	21.6	21.6	32.566	0	7.7913	384670000	4	NaN	NaN	0	NaN	sp|P0A7B3|NADK_ECOLI	sp|P0A7B3|NADK_ECOLI	426
29.7314167	29.37999535	29.60252571	29.40318298	29.34356689	29.5042305	29.34912491	29.47728539						20	20	20	62.7	62.7	62.7	39.056	0	166.12	8291500000	90	0.548805461	0.795218036	0.110728264	1.180122269	sp|P0A7B5|PROB_ECOLI	sp|P0A7B5|PROB_ECOLI	427
30.30345345	30.35310745	30.18942833	30.19084167	30.2994194	30.18316841	30.88627434	29.90984917						7	6	6	56.8	52.8	52.8	19.093	0	112.87	15355000000	40	0.106292291	0.929407033	-0.060470104	-0.288183242	sp|P0A7B8|HSLV_ECOLI	sp|P0A7B8|HSLV_ECOLI	428
29.27652931	29.28830719	29.20713425	29.33387756	29.28394318	29.15928078	29.40880013	29.53211403						11	11	11	63.9	63.9	63.9	22.357	0	115.6	8393500000	75	0.355126761	0.812123737	-0.069572449	-0.824027627	sp|P0A7C2|LEXA_ECOLI	sp|P0A7C2|LEXA_ECOLI	429
28.7634449	28.62978745	29.08189964	29.18354797	29.08833504	28.84182167	28.7021656	28.73026657						10	10	10	93	93	93	24.57	0	150.08	5917500000	82	0.184023259	0.880623005	0.07402277	0.470519693	sp|P0A7C6|PEPE_ECOLI	sp|P0A7C6|PEPE_ECOLI	430
29.39531708	29.4438343	29.24667358	29.34409523	29.52268028	29.30367088	29.52788925	29.28588486						12	12	12	74.7	74.7	74.7	21.082	0	66.136	8478200000	50	0.275721691	0.840727676	-0.05255127	-0.666278429	sp|P0A7D1|PTH_ECOLI	sp|P0A7D1|PTH_ECOLI	431
32.81549072	33.04430008	33.0186348	33.09558105	33.20959854	33.08334732	33.4079361	33.31297684						27	27	27	71.3	71.3	71.3	47.344	0	323.31	1.1137E+11	459	1.505205781	0.795218036	-0.259963036	-2.79800512	sp|P0A7D4|PURA_ECOLI	sp|P0A7D4|PURA_ECOLI	432
29.23801804	28.80245781	28.77064705	28.99007416	28.86617279	28.83836937	29.17290878	29.10921288						10	10	10	48.1	48.1	48.1	26.995	0	79.418	6203400000	54	0.127224318	0.906832729	-0.046366692	-0.339134265	sp|P0A7D7|PUR7_ECOLI	sp|P0A7D7|PUR7_ECOLI	433
27.74765587	27.64299393	27.85281372	27.92869186	27.83545113	27.45771599	27.89988899	28.1850853						11	11	11	40.8	40.8	40.8	36.774	0	40.052	2756100000	43	0.118339622	0.915285042	-0.051496506	-0.317693144	sp|P0A7E1|PYRD_ECOLI	sp|P0A7E1|PYRD_ECOLI	434
27.82377815	27.92840958	27.58333778	28.10044098	28.31721497	27.68398285	28.2439518	27.9583683						10	10	10	59.2	59.2	59.2	23.567	0	84.635	3224300000	51	0.482703091	0.795218036	-0.191887856	-1.062056615	sp|P0A7E3|PYRE_ECOLI	sp|P0A7E3|PYRE_ECOLI	435
32.74051285	32.87325668	32.69983673	32.78011322	32.81222534	32.71403503	32.94277954	32.75632858						32	32	32	69.9	69.9	69.9	60.373	0	323.31	86513000000	263	0.211271172	0.869871202	-0.032912254	-0.530536535	sp|P0A7E5|PYRG_ECOLI	sp|P0A7E5|PYRG_ECOLI	436
28.87317467	29.77363586	29.74368095	29.97855568	29.98060036	29.74004936	29.89583778	29.89499855						9	9	9	59.8	59.8	59.8	25.97	0	135.26	11545000000	96	0.526550985	0.795218036	-0.285609722	-1.14069279	sp|P0A7E9|PYRH_ECOLI	sp|P0A7E9|PYRH_ECOLI	437
29.61729813	29.76000595	29.89074516	29.74144936	29.65044403	29.77173233	29.90382957	29.89049911						11	11	11	80.4	80.4	80.4	17.12	0	83.552	11344000000	54	0.260663317	0.841606785	-0.051751614	-0.635263031	sp|P0A7F3|PYRI_ECOLI	sp|P0A7F3|PYRI_ECOLI	438
29.09123802	28.49289513	28.47309113	28.0326519	28.47448349	28.54576302	28.93187904	29.02271271						9	9	9	50.8	50.8	50.8	30.384	0	38.381	4875900000	27	0.37456599	0.801504894	-0.22124052	-0.861369103	sp|P0A7F6|SPED_ECOLI	sp|P0A7F6|SPED_ECOLI	439
27.86720467	27.78680992	28.041399	27.99393845	27.64113426	28.06542969	27.91324997	27.76862907						10	10	10	45.8	45.8	45.8	39.43	0	39.508	2851200000	35	0.288934172	0.840727676	0.075227261	0.693177065	sp|P0A7F9|QUEA_ECOLI	sp|P0A7F9|QUEA_ECOLI	440
29.66675186	29.86914825	29.66365051	29.97350121	29.83432007	29.64414787	30.00182343	29.95060349						6	6	6	51.9	51.9	51.9	15.154	0	61.75	12008000000	76	0.23582127	0.853189905	-0.064460754	-0.583196858	sp|P0A7G2|RBFA_ECOLI	sp|P0A7G2|RBFA_ECOLI	441
30.91498947	31.21315002	31.32356453	31.47285843	31.24138641	31.34746933	31.51295662	31.25501823						14	14	14	59.8	59.8	59.8	37.973	0	177.83	31004000000	146	0.34733873	0.813429089	-0.108067036	-0.808939423	sp|P0A7G6|RECA_ECOLI	sp|P0A7G6|RECA_ECOLI	442
28.13119125	27.67215919	27.19629288	27.61603737	27.38574409	27.36886215	27.14812088	27.25304604						6	6	6	48.8	48.8	48.8	21.963	0	130.43	2168600000	24	0.933552111	0.795218036	0.364976883	1.832814789	sp|P0A7H6|RECR_ECOLI	sp|P0A7H6|RECR_ECOLI	443
28.68451691	28.79079247	28.4968605	28.5384922	28.79144478	28.37964439	28.552742	28.57340431						16	16	16	62.2	62.2	62.2	40.517	0	130.39	4965200000	66	0.194254198	0.880204964	0.053356647	0.493260385	sp|P0A7I0|RF1_ECOLI	sp|P0A7I0|RF1_ECOLI	444
30.59477043	30.31007957	30.24683189	30.45287514	30.42432213	29.99685097	30.34466743	30.34973717						22	22	22	51.6	51.6	51.6	59.573	0	213.5	15794000000	115	0.444172456	0.795218036	0.122244835	0.991768273	sp|P0A7I4|RF3_ECOLI	sp|P0A7I4|RF3_ECOLI	445
29.53341293	29.1171627	29.43747902	28.89267159	29.22660255	29.36942482	28.8894825	29.14904213						8	8	8	41.8	41.8	41.8	21.836	0	150.16	6752300000	46	0.190466454	0.880623005	0.08654356	0.484870986	sp|P0A7I7|RIBA_ECOLI	sp|P0A7I7|RIBA_ECOLI	446
34.07718277	33.82373047	33.84996414	33.6233139	33.82154846	33.80558777	34.00378418	34.070961						9	9	9	60	60	60	17.711	0	186.12	1.9179E+11	285	0.301510043	0.840727676	-0.081922531	-0.718521161	sp|P0A7J3|RL10_ECOLI	sp|P0A7J3|RL10_ECOLI	447
33.54570389	33.16253281	33.42229462	33.1360321	33.27183533	33.37412262	33.45611191	33.4370079						6	6	6	43.7	43.7	43.7	14.875	0	120.82	1.272E+11	225	0.257744557	0.842109282	-0.068128586	-0.629205165	sp|P0A7J7|RL11_ECOLI	sp|P0A7J7|RL11_ECOLI	448
32.86588669	33.18955994	33.77911377	33.7243576	33.3764534	33.69840622	33.58776855	33.44677734						8	8	8	77.7	77.7	77.7	12.295	0	100.14	1.7245E+11	1992	0.241785799	0.849784897	-0.13762188	-0.595804983	sp|P0A7K2|RL7_ECOLI	sp|P0A7K2|RL7_ECOLI	449
33.37308502	33.26737595	33.21728897	32.96899414	33.07991791	33.36188889	33.00140381	33.16807556						10	10	10	67	67	67	13.133	0	249.01	1.0957E+11	131	0.182110073	0.881183074	0.053864479	0.466238483	sp|P0A7K6|RL19_ECOLI	sp|P0A7K6|RL19_ECOLI	450
33.91696548	33.61576843	33.84754181	33.81678772	33.79846191	33.99622726	33.69944382	33.82534409						13	13	13	62.8	62.8	62.8	24.729	0	240.06	1.8098E+11	369	0.128593725	0.906242019	-0.030603409	-0.342415614	sp|P0A7L0|RL1_ECOLI	sp|P0A7L0|RL1_ECOLI	451
32.93689346	32.56817245	32.19463348	31.71934891	32.3677597	32.34889221	32.27322769	31.86071587						8	8	8	48.3	48.3	48.3	13.497	0	30.246	63642000000	172	0.195626269	0.880204964	0.142113209	0.496290875	sp|P0A7L3|RL20_ECOLI	sp|P0A7L3|RL20_ECOLI	452
31.97247505	32.04729462	31.95767784	32.21630478	31.99547005	32.117836	31.81233788	31.86001205						4	4	4	45.9	45.9	45.9	9.1244	0	81.298	50284000000	96	0.515423696	0.795218036	0.102024078	1.120861545	sp|P0A7L8|RL27_ECOLI	sp|P0A7L8|RL27_ECOLI	453
31.93564796	31.64116859	31.66835022	31.26192474	31.45341492	31.35647011	30.96485329	30.96450996						5	5	5	55.1	55.1	55.1	9.0064	0	26.007	34553000000	70	1.236266211	0.795218036	0.441960812	2.337515353	sp|P0A7M2|RL28_ECOLI	sp|P0A7M2|RL28_ECOLI	454
31.72963524	31.55467224	32.01664352	31.85314941	31.84823227	31.7770195	31.5691452	31.78394127						2	2	2	46	46	46	7.2734	0	228.33	48015000000	230	0.145460572	0.895433531	0.043940544	0.382341985	sp|P0A7M6|RL29_ECOLI	sp|P0A7M6|RL29_ECOLI	455
32.80316544	32.24317551	32.58584595	31.5839653	31.68874931	32.5526123	32.07291031	32.18162918						6	6	6	74.3	74.3	74.3	7.871	0	170.81	59476000000	113	0.22608317	0.860232178	0.180062771	0.562459151	sp|P0A7M9|RL31_ECOLI	sp|P0A7M9|RL31_ECOLI	456
31.02088737	30.8495369	30.48289299	30.43787575	30.70446014	30.85719681	30.9797821	30.71873665						3	3	3	59.6	59.6	59.6	6.4463	0	214.13	21016000000	43	0.318389526	0.833658802	-0.117245674	-0.752164143	sp|P0A7N4|RL32_ECOLI	sp|P0A7N4|RL32_ECOLI	457
32.02287292	31.83609009	32.13855362	32.14157104	31.69706154	32.17313385	31.80912209	32.35081863						2	2	2	40	40	40	6.3715	0	55.462	49341000000	27	0.056869473	0.97496094	0.027237892	0.161150075	sp|P0A7N9|RL33_ECOLI	sp|P0A7N9|RL33_ECOLI	458
30.75644875	29.61421204	30.45473862	29.2234993	0	29.98155403	28.76645088	29.77890778						3	3	3	21.7	21.7	21.7	5.3803	0	6.3197	11918000000	7	0.485037658	0.795218036	7.880496502	1.066277786	sp|P0A7P5|RL34_ECOLI	sp|P0A7P5|RL34_ECOLI	459
26.80267334	27.41473961	27.51141167	28.39157295	27.96129799	27.71332169	27.73214531	27.97514343						1	1	1	20	20	20	7.2888	0	6.0387	2778500000	46	0.417225443	0.795218036	-0.315377712	-0.941852916	sp|P0A7Q1|RL35_ECOLI	sp|P0A7Q1|RL35_ECOLI	460
0	0	0	0	0	0	0	28.75369263						1	1	1	21.1	21.1	21.1	4.3643	0.0049283	2.2725	4049400000	4	NaN	NaN	0	NaN	sp|P0A7Q6|RL36_ECOLI	sp|P0A7Q6|RL36_ECOLI	461
33.97766876	33.79139328	33.82221222	33.53182983	33.69882202	33.80587769	33.63611984	33.70202637						13	13	13	85.9	85.9	85.9	15.769	0	187.73	1.7338E+11	235	0.29644218	0.840727676	0.070064545	0.708337403	sp|P0A7R1|RL9_ECOLI	sp|P0A7R1|RL9_ECOLI	462
33.79158783	33.40704727	33.26639938	33.13986206	33.38612366	33.1907959	33.08987808	33.37541962						9	9	9	61.2	61.2	61.2	11.735	0	88.515	1.336E+11	201	0.388000534	0.796241363	0.140669823	0.886923143	sp|P0A7R5|RS10_ECOLI	sp|P0A7R5|RS10_ECOLI	463
33.10627747	32.37007523	32.63575363	32.56862259	32.55903244	32.7150383	32.49347687	32.61767578						5	5	5	51.2	51.2	51.2	13.845	0	90.444	79034000000	81	0.176501088	0.883591378	0.073876381	0.453633496	sp|P0A7R9|RS11_ECOLI	sp|P0A7R9|RS11_ECOLI	464
32.45745468	32.0891037	32.06233215	31.64774513	32.08391571	32.29249954	31.19107628	31.97442436						6	6	6	50.8	50.8	50.8	13.737	0	27.098	49281000000	48	0.24935768	0.84302762	0.178679943	0.611711732	sp|P0A7S3|RS12_ECOLI	sp|P0A7S3|RS12_ECOLI	465
33.61302567	33.38226318	33.39751816	33.21738815	33.30565643	33.33684158	33.41286469	33.35665512						11	11	11	67.8	67.8	67.8	13.099	0	323.31	1.3796E+11	286	0.23820985	0.851620054	0.049544334	0.588254349	sp|P0A7S9|RS13_ECOLI	sp|P0A7S9|RS13_ECOLI	466
32.89881134	32.60027695	32.7767067	32.41674423	32.35470963	32.7584343	32.6665535	32.5790062						5	5	5	58.5	58.5	58.5	9.1904	0	67.992	76807000000	102	0.249987872	0.84302762	0.0834589	0.61303072	sp|P0A7T3|RS16_ECOLI	sp|P0A7T3|RS16_ECOLI	467
31.68991661	31.69415855	31.64787292	32.06618881	31.65834045	31.85734558	31.74318314	31.65893555						3	3	3	40	40	40	8.9863	0	42.743	46512000000	109	0.159735766	0.891861386	0.045083046	0.415462529	sp|P0A7T7|RS18_ECOLI	sp|P0A7T7|RS18_ECOLI	468
32.42379761	32.20582962	32.4552536	32.21413422	32.47774124	32.38192749	32.59603882	32.57961273						7	7	7	58.7	58.7	58.7	10.43	0	85.34	67251000000	152	1.163002449	0.795218036	-0.184076309	-2.214603147	sp|P0A7U3|RS19_ECOLI	sp|P0A7U3|RS19_ECOLI	469
33.06549835	32.7417984	32.50885391	32.16940689	32.59916687	32.64817429	32.73374176	32.94700241						4	4	4	42.5	42.5	42.5	9.6843	0	55.979	89927000000	74	0.216661964	0.869871202	-0.110631943	-0.542209239	sp|P0A7U7|RS20_ECOLI	sp|P0A7U7|RS20_ECOLI	470
33.59634781	33.60554123	33.8903923	33.71508026	33.69809723	33.86857605	33.85452271	33.82789993						15	15	15	78	78	78	26.743	0	241.72	1.765E+11	556	0.67729634	0.795218036	-0.110433578	-1.402840592	sp|P0A7V0|RS2_ECOLI	sp|P0A7V0|RS2_ECOLI	471
34.13987732	33.82515335	33.91170883	33.70233536	33.65052795	33.98498535	33.65224075	33.73600388						17	17	17	68.7	68.7	68.7	25.983	0	323.31	1.815E+11	326	0.527966505	0.795218036	0.138829231	1.143209839	sp|P0A7V3|RS3_ECOLI	sp|P0A7V3|RS3_ECOLI	472
34.01396561	33.91830063	33.95254898	33.88631058	33.85545349	33.94698334	33.77224731	33.83967972						15	15	15	62.6	62.6	62.6	23.469	0	323.31	1.9641E+11	737	1.018818482	0.795218036	0.089190483	1.974437271	sp|P0A7V8|RS4_ECOLI	sp|P0A7V8|RS4_ECOLI	473
34.28423309	33.97271347	34.05754852	33.92255783	33.83196259	33.9995079	34.21451187	34.1414032						13	13	13	78.4	78.4	78.4	17.603	0	323.31	2.2256E+11	364	0.036947421	0.994597441	0.01241684	0.106780731	sp|P0A7W1|RS5_ECOLI	sp|P0A7W1|RS5_ECOLI	474
33.14426422	33.01491547	32.86675262	32.75067139	32.83116913	32.75102997	32.88148499	32.7760582						9	9	9	72.3	72.3	72.3	14.126	0	83.07	1.0302E+11	210	0.722792524	0.795218036	0.134215355	1.480165052	sp|P0A7W7|RS8_ECOLI	sp|P0A7W7|RS8_ECOLI	475
33.28567886	33.32442093	33.16560745	33.28333664	33.30062103	32.9803772	33.12695694	33.13199234						8	8	8	51.5	51.5	51.5	14.856	0	93.334	1.1697E+11	136	0.886995239	0.795218036	0.129774094	1.755392825	sp|P0A7X3|RS9_ECOLI	sp|P0A7X3|RS9_ECOLI	476
27.97891045	28.29171371	28.21442604	28.49747086	28.25313568	28.01259995	28.55910301	28.5610714						9	9	9	75.8	75.8	75.8	20.605	0	104.08	3948000000	43	0.239629647	0.850350123	-0.100847244	-0.591255247	sp|P0A7X6|RIMM_ECOLI	sp|P0A7X6|RIMM_ECOLI	477
28.82441521	28.82902145	28.66685295	28.3286438	28.79649734	29.01831436	28.63023758	28.67697334						13	13	13	64.2	64.2	64.2	25.55	0	72.152	4993600000	47	0.348139957	0.813429089	-0.118272305	-0.810495179	sp|P0A7Y0|RNC_ECOLI	sp|P0A7Y0|RNC_ECOLI	478
27.12996483	26.50058937	25.67524529	26.1712532	26.35430527	26.14332008	25.73675728	25.38287926						1	1	1	7.1	7.1	7.1	17.597	0	11.091	879760000	11	0.585186931	0.795218036	0.464947701	1.243970455	sp|P0A7Y4|RNH_ECOLI	sp|P0A7Y4|RNH_ECOLI	479
0	0	24.24807549	23.93885422	23.83662987	25.36602974	23.99187469	24.14693642						2	2	2	12.6	12.6	12.6	13.789	0.0013755	3.2267	188650000	3	0.892487632	0.795218036	-12.28863525	-1.764534038	sp|P0A7Y8|RNPA_ECOLI	sp|P0A7Y8|RNPA_ECOLI	480
32.52170944	32.19577789	31.97469902	31.98630905	32.16017532	32.08527756	32.13864517	32.26935959						11	11	11	76.7	76.7	76.7	22.86	0	175.18	57240000000	231	0.015854114	0.999856469	0.006259441	0.046850517	sp|P0A7Z0|RPIA_ECOLI	sp|P0A7Z0|RPIA_ECOLI	481
33.50035477	33.68217087	33.65309525	33.68582916	33.6699791	33.5875473	33.46477509	33.65672302						28	28	28	85.1	85.1	85.1	36.511	0	323.31	1.5908E+11	674	0.221993874	0.864599924	0.035606384	0.553692681	sp|P0A7Z4|RPOA_ECOLI	sp|P0A7Z4|RPOA_ECOLI	482
31.35778046	31.30926704	31.20005226	30.9077034	31.13522339	31.43524551	31.10193253	31.40497017						10	10	10	94.5	94.5	94.5	10.236	0	281.87	29731000000	107	0.227913454	0.857939628	-0.075642109	-0.566371576	sp|P0A800|RPOZ_ECOLI	sp|P0A800|RPOZ_ECOLI	483
32.99015045	32.96566391	32.79583359	32.93619156	32.87776184	33.00975418	33.13734818	32.99266815						15	15	15	67.6	67.6	67.6	20.638	0	323.31	1.029E+11	267	0.560474441	0.795218036	-0.08242321	-1.200679834	sp|P0A805|RRF_ECOLI	sp|P0A805|RRF_ECOLI	484
27.50650215	27.24526787	27.27799416	27.20629692	27.41635132	27.03338623	27.129179	27.27025986						4	4	4	36	36	36	22.085	0	26.614	1852500000	22	0.395085541	0.796241363	0.096721172	0.900320584	sp|P0A809|RUVA_ECOLI	sp|P0A809|RUVA_ECOLI	485
26.53920937	26.97607231	0	26.82408142	27.11366463	26.39419365	26.52596855	26.57845116						5	5	5	25.3	25.3	25.3	37.173	0	19.38	1262600000	9	0.438171054	0.795218036	-6.568228722	-0.980708642	sp|P0A812|RUVB_ECOLI	sp|P0A812|RUVB_ECOLI	486
31.80316544	31.33894348	31.41850471	31.58942223	31.44055176	31.60717201	31.50384331	31.42872238						21	21	21	71.4	71.4	71.4	41.951	0	323.31	36218000000	202	0.14598912	0.895433531	0.0424366	0.383578951	sp|P0A817|METK_ECOLI	sp|P0A817|METK_ECOLI	487
29.11336708	29.12671852	29.0239296	29.03396416	29.41588783	29.18645477	29.14292145	29.12792397						19	19	19	60.7	60.7	60.7	50.607	0	257.67	6825400000	81	1.031250932	0.795218036	-0.143802166	-1.995092382	sp|P0A821|SELA_ECOLI	sp|P0A821|SELA_ECOLI	488
33.67335129	33.80635834	34.00529099	34.1065712	34.01571274	34.15933609	34.15428925	34.11481476						24	24	24	72.9	72.9	72.9	45.316	0	323.31	2.0707E+11	517	1.076536085	0.795218036	-0.213145256	-2.070387789	sp|P0A825|GLYA_ECOLI	sp|P0A825|GLYA_ECOLI	489
28.28321457	27.83695602	28.11376381	27.46232605	27.72572517	27.90626907	27.71214104	28.12755585						5	5	5	15.4	15.4	15.4	45.436	0	31.8	2657000000	20	0.101090495	0.929407033	0.05614233	0.27527896	sp|P0A830|DCTA_ECOLI	sp|P0A830|DCTA_ECOLI	490
29.84065247	29.45822525	29.45381737	29.41868591	29.65853691	29.5357132	29.68486977	29.5047226						6	6	6	41.9	41.9	41.9	18.269	0	92.254	8685600000	31	0.191257138	0.880623005	-0.053115368	-0.486625113	sp|P0A832|SSRP_ECOLI	sp|P0A832|SSRP_ECOLI	491
35.46096802	35.27058411	35.28574753	35.18257141	35.26272964	35.2739563	35.38239288	35.40127563						27	27	27	85.8	85.8	85.8	41.392	0	323.31	5.0221E+11	1680	0.170432628	0.884486886	-0.03012085	-0.439904083	sp|P0A836|SUCC_ECOLI	sp|P0A836|SUCC_ECOLI	492
27.87343788	27.747015	27.68451691	27.68451691	28.05450058	27.55112839	27.75270462	27.74868011						7	7	7	39.9	39.9	39.9	26.9	0	62.441	2747800000	36	0.094995932	0.935113223	-0.029381752	-0.260030053	sp|P0A840|SURE_ECOLI	sp|P0A840|SURE_ECOLI	493
29.25763893	29.22577667	29.22029686	29.20067215	29.16832352	29.1887207	29.36260605	29.28142548						16	16	16	54.9	54.9	54.9	42.593	0	126.96	7218300000	61	0.207182545	0.872848366	-0.024172783	-0.521640624	sp|P0A847|TGT_ECOLI	sp|P0A847|TGT_ECOLI	494
33.9889679	34.09033585	34.15933609	34.20368958	34.23862839	34.12231827	34.31182861	34.17206192						29	29	29	71.8	71.8	71.8	48.192	0	323.31	2.4744E+11	766	0.803211068	0.795218036	-0.100626945	-1.615536529	sp|P0A850|TIG_ECOLI	sp|P0A850|TIG_ECOLI	495
