,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
1457,sp|P38079|YRO2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.939934135,0.185780463,10.44207825,15,2.82E-08,3.13E-07,NA,0.375,0.375
1460,sp|P38080|AKL1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.532166123,0.190813858,8.029637556,14,1.31E-06,1.02E-05,NA,0.583333333,0.5
1463,sp|P38084|BAP2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.883333333,0.3
1466,sp|P38085|TAT1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.019471032,0.163094105,12.38224419,15,2.81E-09,3.88E-08,NA,0.458333333,0.458333333
1469,sp|P38088|SYG_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.579532989,0.075535286,20.91119358,15,1.65E-12,6.10E-11,NA,0.333333333,0.333333333
1472,sp|P38112|MAK5_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,3.291142206,0.142911595,23.02921755,13,6.37E-12,2.02E-10,NA,0.583333333,0.416666667
1475,sp|P38187|UBP13_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.128205573,0.091244599,-1.405075746,11,0.187605236,0.270491408,NA,0.8125,0.479166667
1478,sp|P38198|STU1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.591186446,0.327638114,4.856536462,11,0.000505456,0.002001655,NA,0.75,0.416666667
1481,sp|P38249|EIF3A_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.970089392,0.093326762,21.10958688,15,1.44E-12,5.72E-11,NA,0.55,0.55
1484,sp|P38250|IST2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.975786349,0.062962939,31.38014829,15,4.44E-15,6.41E-13,NA,0.557971014,0.557971014
1487,sp|P38266|AIM3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.108825626,0.254926342,8.272293909,14,9.26E-07,7.46E-06,NA,0.4375,0.354166667
1490,sp|P38272|SHE3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.799615898,0.113353334,15.87616208,15,8.69E-11,1.89E-09,NA,0.520833333,0.520833333
1493,sp|P38351|PAF1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.9372748,0.129227038,14.99124978,15,1.96E-10,3.89E-09,NA,0.388888889,0.388888889
1496,sp|P38398|BRCA1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.092516017,0.099733654,-0.927630881,15,0.368285742,0.465635158,NA,0.159722222,0.159722222
1499,sp|P38426|TPS3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.583333333,0.083333333
1502,sp|P38431|IF5_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.714285714,0.214285714
1505,sp|P38432|COIL_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.077128954,0.133695221,-0.576901351,15,0.572563035,0.654593304,NA,0.270833333,0.270833333
1508,sp|P38439|LEO1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.863193387,0.519522477,3.586357606,14,0.002978023,0.008741405,NA,0.666666667,0.583333333
1511,sp|P38623|RCK2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.460559899,0.351559091,1.310049747,15,0.209887373,0.295741924,NA,0.083333333,0.083333333
1514,sp|P38646|GRP75_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.683122475,0.177519377,-3.848157244,15,0.001579857,0.005078568,NA,0.45,0.45
1517,sp|P38682|GLO3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.863666616,0.296307641,9.664504793,15,7.81E-08,8.06E-07,NA,0.564814815,0.564814815
1520,sp|P38691|KSP1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.448638082,0.254531306,5.691394528,15,4.28E-05,0.00022861,NA,0.555555556,0.555555556
1523,sp|P38701|RS20_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.174347979,0.165737602,13.11921952,11,4.63E-08,5.00E-07,NA,0.638888889,0.305555556
1526,sp|P38764|RPN1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.891130648,0.130741411,14.46466456,15,3.24E-10,5.98E-09,NA,0.575757576,0.575757576
1529,sp|P38779|CIC1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.588784765,0.281264454,5.648722192,14,6.01E-05,0.000309619,NA,0.566666667,0.483333333
1532,sp|P38811|TRA1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.331335661,0.306346179,7.610134605,15,1.58E-06,1.21E-05,NA,0.388888889,0.388888889
1535,sp|P38814|SBE22_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.893231476,0.298374094,9.696657774,14,1.37E-07,1.33E-06,NA,0.5,0.416666667
1538,sp|P38826|ORC6_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.079246832,0.153090872,0.517645704,11,0.614956105,0.688681449,NA,0.638888889,0.305555556
1541,sp|P38827|SET1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.23170192,0.330402614,-0.701271449,8,0.503018879,0.596114911,NA,0.75,0.25
1544,sp|P38845|CRP1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.490394781,0.098700912,15.10011151,15,1.77E-10,3.55E-09,NA,0.583333333,0.583333333
1547,sp|P38850|RT107_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.267326371,0.28898771,4.385398847,12,0.000887848,0.003147103,NA,0.25,0
1550,sp|P38853|KEL1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.343088891,0.079704046,16.85094998,15,3.72E-11,9.08E-10,NA,0.503787879,0.503787879
1553,sp|P38881|NVJ1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.375017183,0.131241271,2.857463819,11,0.015587204,0.034961131,NA,0.666666667,0.333333333
1556,sp|P38882|UTP9_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.722222222,0.222222222
1559,sp|P38915|SPT8_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.694444444,0.194444444
1562,sp|P38928|AXL2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.883333333,0.3
1565,sp|P38931|SSN2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.71414864,0.03734488,45.90049889,15,0,0,NA,0.3,0.3
1568,sp|P38934|BFR1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.03855869,0.26212981,-0.147097692,15,0.885013807,0.916575776,NA,0.166666667,0.166666667
1571,sp|P38966|YD089_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.168177956,0.106729894,-1.575734311,15,0.135939294,0.209584076,NA,0.5,0.5
1574,sp|P38968|SEC31_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.596132541,0.186111324,8.576224718,14,6.04E-07,5.02E-06,NA,0.489583333,0.40625
1577,sp|P38990|SAK1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.959017513,0.102392943,19.13234886,11,8.60E-10,1.37E-08,NA,0.666666667,0.333333333
1580,sp|P39001|UME6_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.958333333,0.041666667
1583,sp|P39015|STM1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.589327701,0.146308584,10.86284661,15,1.66E-08,1.96E-07,NA,0.416666667,0.416666667
1586,sp|P39023|RL3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.386342075,0.124546068,-3.10200138,15,0.007287377,0.018486189,NA,0.277777778,0.277777778
1589,sp|P39104|PIK1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.652815727,0.385186055,4.290954218,15,0.000643408,0.002421165,NA,0.305555556,0.305555556
1592,sp|P39521|FHL1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.911340041,0.148972819,12.830126,15,1.72E-09,2.56E-08,NA,0.708333333,0.708333333
1595,sp|P39687|AN32A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.24129205,0.132693139,-1.818421446,15,0.089021902,0.148200723,NA,0.277777778,0.277777778
1598,sp|P39705|NUP60_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.127484735,0.146587775,14.51338444,15,3.09E-10,5.77E-09,NA,0.59375,0.59375
1601,sp|P39719|FLC2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.315606082,0.083702703,3.770560241,13,0.002334363,0.007074367,NA,0.527777778,0.361111111
1604,sp|P39720|OAF1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.339282106,0.218299441,1.554205107,15,0.140977624,0.215676751,NA,0.416666667,0.416666667
1607,sp|P39730|IF2P_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.516967957,0.185206924,2.791299297,7,0.026858098,0.054680332,NA,0.861111111,0.277777778
1610,sp|P39744|NOC2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,3.065659337,0.244103745,12.55883779,14,5.20E-09,6.89E-08,NA,0.481481481,0.398148148
1613,sp|P39748|FEN1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.580306281,0.215426608,-2.693753974,15,0.016666177,0.036963532,NA,0.226190476,0.226190476
1616,sp|P39880|CUX1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.053365453,0.093133493,-0.57299959,15,0.575134803,0.655027833,NA,0.125,0.125
1619,sp|P39928|SLN1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.862120908,0.209460605,4.115909573,12,0.001431075,0.004683873,NA,0.708333333,0.458333333
1622,sp|P39929|SNF7_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.349014506,0.676471624,1.994192305,10,0.074101516,0.126258806,NA,0.694444444,0.277777778
1625,sp|P39935|IF4F1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.043673174,0.076745217,13.59919501,15,7.68E-10,1.26E-08,NA,0.685185185,0.685185185
1628,sp|P39936|IF4F2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.317839929,0.085373314,27.14946658,15,3.62E-14,3.19E-12,NA,0.604166667,0.604166667
1631,sp|P39954|SAHH_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.766666667,0.266666667
1634,sp|P39956|RPH1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.694444444,0.194444444
1637,sp|P39960|BEM2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.625,0.125
1640,sp|P39969|BOI2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.715768844,0.085651004,20.03209262,15,3.08E-12,1.03E-10,NA,0.527777778,0.527777778
1643,sp|P40002|MIT1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.916666667,0
1646,sp|P40021|ZRG8_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.331344577,0.216021018,6.163032594,13,3.42E-05,0.000189468,NA,0.601851852,0.435185185
1649,sp|P40036|GIP2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.374514332,0.189851408,-1.972670819,11,0.074192612,0.126278529,NA,0.777777778,0.444444444
1652,sp|P40038|PCL6_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.854166667,0.354166667
1655,sp|P40040|THO1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.24435287,0.155865791,7.983489259,10,1.20E-05,7.41E-05,NA,0.583333333,0.166666667
1658,sp|P40094|COG3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.645833333,0.145833333
1661,sp|P40123|CAP2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.154269074,0.08953515,-1.723000119,15,0.105434192,0.170151928,NA,0.302083333,0.302083333
1664,sp|P40157|VID27_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.902044756,0.053509304,35.54605662,15,6.66E-16,1.32E-13,NA,0.083333333,0.083333333
1667,sp|P40227|TCPZ_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.865320897,0.266357815,-3.248716003,14,0.00582757,0.015372393,NA,0.291666667,0.291666667
1670,sp|P40340|ATAD2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.552288986,0.288474148,5.381033256,12,0.000165078,0.000738435,NA,0.75,0.5
1673,sp|P40343|VPS27_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.190510436,0.048980193,44.72237259,15,0,0,NA,0.416666667,0.416666667
1676,sp|P40414|TPM2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.516507116,0.163041686,3.167945144,12,0.008100468,0.020353707,NA,0.6875,0.4375
1679,sp|P40467|ASG1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.129865413,0.08049919,26.45822154,15,5.28E-14,4.20E-12,NA,0.208333333,0.208333333
1682,sp|P40476|PRM5_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.248706425,0.31769593,-0.782844226,14,0.446759298,0.544059636,NA,0.541666667,0.458333333
1685,sp|P40477|NU159_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.01539144,0.146353951,6.937916148,15,4.75E-06,3.26E-05,NA,0.713541667,0.713541667
1688,sp|P40480|HOS4_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.808127537,0.112610578,16.05646262,15,7.40E-11,1.68E-09,NA,0.654761905,0.654761905
1691,sp|P40494|PRK1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.708333333,0.208333333
1694,sp|P40517|YRB2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.166694379,0.313004687,-0.532561925,15,0.602137565,0.678832534,NA,0.305555556,0.305555556
1697,sp|P40531|GVP36_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.633025108,0.060667138,10.43439867,13,1.10E-07,1.08E-06,NA,0.666666667,0.5
1700,sp|P40563|AIM21_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.814423937,0.071523828,25.36810427,15,9.81E-14,5.59E-12,NA,0.541666667,0.541666667
1703,sp|P40818|UBP8_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.213697709,0.0735423,-2.90577951,15,0.010866556,0.02593743,NA,0.333333333,0.333333333
1706,sp|P40825|SYA_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.195620029,0.596399204,2.004731095,15,0.063387,0.110735484,NA,0.583333333,0.583333333
1709,sp|P40855|PEX19_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.058285925,0.209245773,0.27855246,15,0.784391652,0.830577815,NA,0.375,0.375
1712,sp|P40926|MDHM_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.313517609,0.408226029,-0.768000046,9,0.462160994,0.558957851,NA,0.555555556,0.472222222
1715,sp|P41002|CCNF_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.259197168,0.12221434,-2.120840883,9,0.062951527,0.110338879,NA,0.555555556,0.472222222
1718,sp|P41182|BCL6_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.061804575,0.173417064,-0.356392698,15,0.726509842,0.781637961,NA,0.458333333,0.458333333
1721,sp|P41208|CETN2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.045376824,0.121206465,0.374376267,15,0.713363906,0.77087569,NA,0.25,0.25
1724,sp|P41227|NAA10_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.167147893,0.060183346,-2.7773114,15,0.014089765,0.032233416,NA,0.125,0.125
1727,sp|P41252|SYIC_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.234777422,0.053606411,-4.379651951,15,0.000538417,0.002114813,NA,0.041666667,0.041666667
1730,sp|P41277|GPP1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.086967799,0.448008604,2.426220814,14,0.029355199,0.059082454,NA,0.716666667,0.633333333
1733,sp|P41440|S19A1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.263531407,0.049883443,-5.282943372,15,9.20E-05,0.000443985,NA,0,0
1736,sp|P41811|COPB2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.773040739,0.289954931,2.666072056,15,0.017616096,0.038853278,NA,0.520833333,0.520833333
1739,sp|P41818|GLC8_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.185530722,0.350291795,3.384409057,15,0.004086441,0.011364743,NA,0.5,0.5
1742,sp|P41832|BNI1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.357953514,0.197917165,11.91384038,10,3.13E-07,2.77E-06,NA,0.697916667,0.28125
1745,sp|P41895|T2FA_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.638346376,0.088034385,29.96949871,15,8.44E-15,9.82E-13,NA,0.4375,0.4375
1748,sp|P41940|MPG1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.009866451,0.472955128,0.020861284,7,0.9839385,0.985800844,NA,0.833333333,0.166666667
1751,sp|P42166|LAP2A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.239132807,0.049238286,-4.856643636,15,0.000209335,0.000915769,NA,0.027777778,0.027777778
1754,sp|P42167|LAP2B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.135500407,0.118320909,-1.145194096,15,0.270072609,0.361310281,NA,0.291666667,0.291666667
1757,sp|P42330|AK1C3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.347078335,0.209157676,-1.659409983,13,0.120950163,0.191494375,NA,0.5,0.5
1760,sp|P42566|EPS15_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.104262575,0.065339674,-1.595700862,15,0.131404383,0.20417824,NA,0,0
1763,sp|P42568|AF9_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.366556229,0.189655497,1.932747711,15,0.072374024,0.123980529,NA,0.479166667,0.479166667
1766,sp|P42684|ABL2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.197943602,0.057181617,-3.461664979,15,0.003487354,0.009889905,NA,0.241666667,0.241666667
1769,sp|P42694|HELZ_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.301225125,0.055322787,-5.444865304,15,6.77E-05,0.000343322,NA,0,0
1772,sp|P42695|CNDD3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.256497258,0.398597754,0.643499005,15,0.529616491,0.618405137,NA,0.444444444,0.444444444
1775,sp|P42704|LPPRC_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.157534334,0.282435787,-0.557770443,7,0.594381239,0.672277355,NA,0.666666667,0.25
1778,sp|P42858|HD_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.122642074,0.088879886,-1.379863085,15,0.187851091,0.270491408,NA,0.238095238,0.238095238
1781,sp|P43121|MUC18_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.396318713,0.534382018,-0.741639314,8,0.479509498,0.574254211,NA,0.333333333,0.083333333
1784,sp|P43243|MATR3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.209352282,0.054156984,-3.865656246,15,0.001524404,0.004940313,NA,0.308823529,0.308823529
1787,sp|P43487|RANG_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.203148568,0.360669328,3.335877141,15,0.00451424,0.012385133,NA,0.391666667,0.391666667
1790,sp|P43560|LAM5_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.629080052,0.505342758,1.244858152,12,0.236946863,0.326341387,NA,0.583333333,0.333333333
1793,sp|P43573|BUD27_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.123983884,0.10163468,11.05905867,14,2.65E-08,3.00E-07,NA,0.458333333,0.375
1796,sp|P43597|YFI6_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.690675676,0.295815271,-2.334820899,11,0.039531681,0.076277411,NA,0.892857143,0.55952381
1799,sp|P45880|VDAC2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.277300835,0.040326445,-6.876401607,15,5.27E-06,3.57E-05,NA,0.041666667,0.041666667
1802,sp|P45973|CBX5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.244199064,0.174888141,-1.396315742,15,0.182941099,0.265064293,NA,0.444444444,0.444444444
1805,sp|P46013|KI67_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.210032304,0.023613118,-8.894729777,15,2.28E-07,2.07E-06,NA,0.184626437,0.184626437
1808,sp|P46060|RAGP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.455790807,0.22706472,-2.007316713,15,0.063083916,0.110449016,NA,0.388888889,0.388888889
1811,sp|P46063|RECQ1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.13092863,0.415764733,-0.31491038,15,0.757167852,0.8085962,NA,0.4375,0.4375
1814,sp|P46087|NOP2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.276378981,0.064316343,-4.297181188,15,0.000635397,0.002402405,NA,0.224358974,0.224358974
1817,sp|P46100|ATRX_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.053356779,0.054264844,0.983266048,15,0.341071405,0.435737241,NA,0.340643275,0.340643275
1820,sp|P46655|SYEC_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.344644444,0.171234253,7.852660435,14,1.70E-06,1.29E-05,NA,0.583333333,0.5
1823,sp|P46777|RL5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,#NAME?,NA,NA,NA,NA,0,oneConditionMissing,0.75,0
1826,sp|P46781|RS9_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.158503779,0.041020341,-3.864028817,15,0.001529477,0.004946659,NA,0.111111111,0.111111111
1829,sp|P46821|MAP1B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.134973904,0.165087423,0.817590474,15,0.426387748,0.522053773,NA,0.263719512,0.263719512
1832,sp|P46940|IQGA1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.229328885,0.051936914,-4.415527792,15,0.000501087,0.001989315,NA,0.069444444,0.069444444
1835,sp|P46949|FYV8_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.60242648,0.095205563,16.83122743,15,3.78E-11,9.09E-10,NA,0.505952381,0.505952381
1838,sp|P47018|MTC1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.720093536,0.082172173,20.93279836,15,1.63E-12,6.10E-11,NA,0.5,0.5
